contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
081241001166/230076/03;{'nameRu': 'ИП Шомбинов'};Закуп продуктов питание СИЗО (увеличение куры);{'nameRu': 'Из одного источника путем прямого заключения договора'};25236082.21;114912442.99;{'nameRu': 'Товар'}
081241001166/230078/04;{'nameRu': 'ИП Шомбинов'};Закуп продуктов питания Житикара (увеличение молоко, курица);{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;132849204.18;{'nameRu': 'Товар'}
081241001166/230117/00;{'nameRu': 'ИП Тулькубаев'};Солод (ржаной);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;160000.00;{'nameRu': 'Товар'}
081241001166/230116/00;"{'nameRu': 'ИП ""Kst-Trade""'}";Труба металлическая d 219*4.5 L;{'nameRu': 'Запрос ценовых предложений'};0.00;297360.00;{'nameRu': 'Товар'}
081241001166/230112/01;{'nameRu': 'ИП Тулькубаев'};дрожжи увеличение объема;{'nameRu': 'Из одного источника путем прямого заключения договора'};350000.00;1400000.00;{'nameRu': 'Товар'}
081241001166/230078/03;{'nameRu': 'ИП Шомбинов'};Закуп продуктов питания ( увеличение сок) Житикара;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;130242628.18;{'nameRu': 'Товар'}
081241001166/230115/00;{'nameRu': 'ИП Тулькубаев'};Солод;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};70000.00;70000.00;{'nameRu': 'Товар'}
081241001166/230079/03;{'nameRu': 'ИП Шомбинов'};Закуп продуктов питания (увеличение сок) Киевская 46;{'nameRu': 'Из одного источника путем прямого заключения договора'};3267627.20;288910157.68;{'nameRu': 'Товар'}
081241001166/230114/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";Услуги по утилизации отходов производства и потребления (Мясо птицы 1 категории 51 кг, свежезамороженная рыба карась 168 кг. яйца 1 категории 303 шт.);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};31190.00;34932.80;{'nameRu': 'Услуга'}
081241001166/230113/00;{'nameRu': 'ИП РООТ'};Электродвигатель;{'nameRu': 'Запрос ценовых предложений'};246000.00;275520.00;{'nameRu': 'Товар'}
