contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950140000812/230052/00;"{'nameRu': 'ТОО ""ГАС""'}";Услуги по замена масла Chevrolet Nexia;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;23080.00;{'nameRu': 'Услуга'}
950140000812/230051/00;{'nameRu': 'ИП Компания «Kilobit»'};Приобретение картриджа;{'nameRu': 'Запрос ценовых предложений'};0.00;19960.00;{'nameRu': 'Товар'}
950140000812/230050/00;"{'nameRu': 'ТОО ""ТТ-Сервис""'}";Приобретение картриджа;{'nameRu': 'Запрос ценовых предложений'};0.00;20442.24;{'nameRu': 'Товар'}
950140000812/230049/00;{'nameRu': 'Sakura'};Изготовление фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};0.00;5000.00;{'nameRu': 'Услуга'}
950140000812/230048/00;{'nameRu': 'ИП Алдияр'};Бумага A4;{'nameRu': 'Запрос ценовых предложений'};0.00;75600.00;{'nameRu': 'Товар'}
950140000812/230047/00;{'nameRu': 'ИП Алдияр'};Приобретение строительных материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;102124.60;{'nameRu': 'Товар'}
950140000812/230046/00;{'nameRu': 'ИП Алдияр'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;54000.00;{'nameRu': 'Услуга'}
950140000812/230045/00;{'nameRu': 'ИП Дановская Светлана Николаевна'};Изготовление и установка жалюзи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};154529.00;154529.00;{'nameRu': 'Работа'}
950140000812/230044/00;{'nameRu': 'ИП Алдияр'};Услуги по замена масла Chevrolet Nexia;{'nameRu': 'Запрос ценовых предложений'};22000.00;22000.00;{'nameRu': 'Услуга'}
950140000812/230043/00;{'nameRu': 'ИП ГИЗАТУЛЛИНА ТАЗАГУЛЬ МУРАТОВНА'};Ремент принтеров;{'nameRu': 'Запрос ценовых предложений'};98990.00;98990.00;{'nameRu': 'Работа'}
950140000812/230042/00;{'nameRu': 'ИП Алдияр'};Настольный набор руководителя;{'nameRu': 'Запрос ценовых предложений'};29000.00;29000.00;{'nameRu': 'Товар'}
950140000812/230041/00;{'nameRu': 'ИП ДИЯНЧУК ЕЛЕНА ДМИТРИЕВНА'};Кресло офисное для руководителя;{'nameRu': 'Запрос ценовых предложений'};0.00;70560.00;{'nameRu': 'Товар'}
950140000812/230040/00;{'nameRu': 'GainKZ'};линолеум согласно тех спецификаций;{'nameRu': 'Запрос ценовых предложений'};233280.00;233280.00;{'nameRu': 'Товар'}
950140000812/230033/01;{'nameRu': 'Birlik'};Автошина зимняя размер 185/65/15;{'nameRu': 'Запрос ценовых предложений'};122952.00;137706.24;{'nameRu': 'Товар'}
950140000812/230039/00;"{'nameRu': 'ОО ""Неправительственная организация инвалидов Жангельдинского района ""Сенім - Вера""'}";Организация и проведение праздничных мероприятий для инвалидов, в том числе для детей-инвалидов/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;580000.00;{'nameRu': 'Услуга'}
950140000812/230038/00;"{'nameRu': 'ИП ""DNS""'}";Приобретение телефонного аппарата;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46848.21;52470.00;{'nameRu': 'Товар'}
950140000812/230037/00;"{'nameRu': 'ИП ""DIAS""'}";Светильник для офиса потолочный;{'nameRu': 'Запрос ценовых предложений'};45100.00;45100.00;{'nameRu': 'Товар'}
950140000812/230036/00;{'nameRu': 'ИП ГИЗАТУЛЛИНА ТАЗАГУЛЬ МУРАТОВНА'};Установка антивируса;{'nameRu': 'Запрос ценовых предложений'};58990.00;58990.00;{'nameRu': 'Услуга'}
950140000812/230035/00;{'nameRu': 'ИП АБЗАЛ ҚАНАТҰЛЫ'};Ремонт кондиционеров и заправка фреоном;{'nameRu': 'Запрос ценовых предложений'};119900.00;119900.00;{'nameRu': 'Работа'}
950140000812/230034/00;{'nameRu': 'ИП Алдияр'};Тонирование стекол на автомобиль CHEVROLET NEXIA;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};19000.00;19000.00;{'nameRu': 'Работа'}
950140000812/230033/00;{'nameRu': 'Birlik'};Автошина зимняя размер 185/65/15;{'nameRu': 'Запрос ценовых предложений'};0.00;122952.00;{'nameRu': 'Товар'}
950140000812/230032/00;{'nameRu': 'ИП Алдияр'};Защита картера для автомашины Chevrolet Nexia;{'nameRu': 'Запрос ценовых предложений'};0.00;12300.00;{'nameRu': 'Товар'}
