contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
010340003086/230099/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуги по ремонту прибора учета тепла в СДК п.Кушмурун;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;12800.00;{'nameRu': 'Услуга'}
010340003086/230098/00;"{'nameRu': 'ТОО ""Led Element""'}";Услуги по ремонту уличного светодиодного экрана;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;179984.00;{'nameRu': 'Услуга'}
010340003086/230097/01;"{'nameRu': 'ТОО ""Строй Инжиниринг Компани""'}";Ремонт мягкой кровли крыши здания СДК с.Аманкарагай;{'nameRu': 'Запрос ценовых предложений'};0.00;3125000.00;{'nameRu': 'Работа'}
010340003086/230097/00;"{'nameRu': 'ТОО ""Строй Инжиниринг Компани""'}";Ремонт мягкой кровли крыши здания СДК с.Аманкарагай;{'nameRu': 'Запрос ценовых предложений'};0.00;1950000.00;{'nameRu': 'Работа'}
010340003086/230096/00;{'nameRu': 'ИП Нуржанова Г С'};Работы по изготовлению уличного баннера 17,5*4,5 м.;{'nameRu': 'Запрос ценовых предложений'};0.00;125000.00;{'nameRu': 'Работа'}
010340003086/230095/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День Республики Казахстан»;{'nameRu': 'Из одного источника путем прямого заключения договора'};70000.00;70000.00;{'nameRu': 'Услуга'}
010340003086/230094/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий фестиваль «Атамекен»;{'nameRu': 'Из одного источника путем прямого заключения договора'};150000.00;150000.00;{'nameRu': 'Услуга'}
010340003086/230093/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «День инвалидов»;{'nameRu': 'Из одного источника путем прямого заключения договора'};20000.00;20000.00;{'nameRu': 'Услуга'}
010340003086/230092/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День пожилых людей»;{'nameRu': 'Из одного источника путем прямого заключения договора'};30000.00;30000.00;{'nameRu': 'Услуга'}
010340003086/230091/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «Районный фестиваль самодеятельного народного творчества»;{'nameRu': 'Из одного источника путем прямого заключения договора'};50000.00;50000.00;{'nameRu': 'Услуга'}
010340003086/230090/00;"{'nameRu': 'ИП ""FORWARD""'}";Работы по ремонту входной группы и санузла в целях его адаптации для маломобильных групп населения СДК п Кушмурун;{'nameRu': 'Запрос ценовых предложений'};0.00;2650000.00;{'nameRu': 'Работа'}
010340003086/230089/00;"{'nameRu': 'ТОО ""Антрацит-Кост""'}";Приобретение угля каменного;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;845988.49;{'nameRu': 'Товар'}
010340003086/230088/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«Мың бұралған бишілер»;{'nameRu': 'Из одного источника путем прямого заключения договора'};100000.00;100000.00;{'nameRu': 'Услуга'}
010340003086/230087/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «Әулиекөл-өнерпаздар мекені»;{'nameRu': 'Из одного источника путем прямого заключения договора'};40000.00;40000.00;{'nameRu': 'Услуга'}
010340003086/230086/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «День языков»;{'nameRu': 'Из одного источника путем прямого заключения договора'};10000.00;10000.00;{'nameRu': 'Услуга'}
010340003086/230085/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День района»;{'nameRu': 'Из одного источника путем прямого заключения договора'};30000.00;30000.00;{'nameRu': 'Услуга'}
010340003086/230084/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День труда»;{'nameRu': 'Из одного источника путем прямого заключения договора'};10000.00;10000.00;{'nameRu': 'Услуга'}
010340003086/230083/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «День семьи»;{'nameRu': 'Из одного источника путем прямого заключения договора'};40000.00;40000.00;{'nameRu': 'Услуга'}
010340003086/230082/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День Конституции»;{'nameRu': 'Из одного источника путем прямого заключения договора'};50000.00;50000.00;{'nameRu': 'Услуга'}
010340003086/230081/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День Абая »;{'nameRu': 'Из одного источника путем прямого заключения договора'};50000.00;50000.00;{'nameRu': 'Услуга'}
010340003086/230080/01;"{'nameRu': 'ТОО ""ТЕРН-МонтажСтрой""'}";Текущий ремонт здания СДК с.Коктал Аулиекольского района Костанайской области;{'nameRu': 'Запрос ценовых предложений'};0.00;5940138.00;{'nameRu': 'Работа'}
010340003086/230080/00;"{'nameRu': 'ТОО ""ТЕРН-МонтажСтрой""'}";Текущий ремонт здания СДК с.Коктал Аулиекольского района Костанайской области;{'nameRu': 'Запрос ценовых предложений'};0.00;5303694.64;{'nameRu': 'Работа'}
010340003086/230079/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«Районная спартакиада»;{'nameRu': 'Из одного источника путем прямого заключения договора'};100000.00;100000.00;{'nameRu': 'Услуга'}
010340003086/230078/00;{'nameRu': 'AVS'};Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};394200.00;394200.00;{'nameRu': 'Услуга'}
010340003086/230077/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий  областной фестиваль «Бақыт құшағында»;{'nameRu': 'Из одного источника путем прямого заключения договора'};140000.00;140000.00;{'nameRu': 'Услуга'}
010340003086/230076/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий«День столицы»;{'nameRu': 'Из одного источника путем прямого заключения договора'};30000.00;30000.00;{'nameRu': 'Услуга'}
010340003086/230075/00;"{'nameRu': 'Индивидуальный предприниматель ""ОВСЮК ЮЛИЯ АЛЕКСАНДРОВНА""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «День домбры»;{'nameRu': 'Из одного источника путем прямого заключения договора'};100000.00;100000.00;{'nameRu': 'Услуга'}
010340003086/230074/00;{'nameRu': 'ИП DOS'};Текущий ремонт здания СДК с.Коктал Аулиекольского района Костанайской области;{'nameRu': 'Запрос ценовых предложений'};0.00;5303333.00;{'nameRu': 'Работа'}
010340003086/230073/00;"{'nameRu': 'ИП ""Сапарғали""'}";Ноутбук( согласно технической спецификации);{'nameRu': 'Запрос ценовых предложений'};0.00;269000.00;{'nameRu': 'Товар'}
010340003086/230072/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Услуги по организации/проведению конференций/семинаров/форумов/конкурсов/корпоративных/спортивных/культурных/праздничных и аналогичных мероприятий «День молодежи»;{'nameRu': 'Из одного источника путем прямого заключения договора'};10000.00;10000.00;{'nameRu': 'Услуга'}
010340003086/230071/00;"{'nameRu': 'ТОО ""GUL""'}";Текущий ремонт здания СДК с.Коктал Аулиекольского района Костанайской области;{'nameRu': 'Запрос ценовых предложений'};0.00;3764622.00;{'nameRu': 'Работа'}
