contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060440006152/230042/00;"{'nameRu': 'ТОО ""Promix Group""'}";Морозильник 220 литровый;{'nameRu': 'Электронный магазин'};0.00;221760.00;{'nameRu': 'Товар'}
060440006152/230041/00;"{'nameRu': 'ТОО ""Promix Group""'}";электрический плита с духовками;{'nameRu': 'Электронный магазин'};0.00;739750.00;{'nameRu': 'Товар'}
060440006152/230040/00;{'nameRu': 'КГП «Джангельдинская районная больница» Управления здравоохранения акимата Костанайской области'};Услуги по медицинскому осмотру персонала садика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;277054.40;{'nameRu': 'Услуга'}
060440006152/230039/00;{'nameRu': 'Индивидуальный предприниматель САФАРГАЛИЕВ АСХАТ НАДИМОВИЧ'};Приобретение продуктов питания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;13340580.00;{'nameRu': 'Товар'}
060440006152/230038/00;"{'nameRu': 'ИП ""Ауезханов Жалел Жумагалиевич""'}";Уголь каменный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1899520.00;{'nameRu': 'Товар'}
060440006152/230037/00;{'nameRu': 'ҚБ Жанғыру'};Изготовление шкафы для садика;{'nameRu': 'Запрос ценовых предложений'};0.00;2580000.00;{'nameRu': 'Работа'}
060440006152/230036/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги учреждений санитарно-эпидемиологической службы;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150655.00;{'nameRu': 'Услуга'}
060440006152/230034/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги учреждений санитарно-эпидемиологической службы;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;185345.00;{'nameRu': 'Услуга'}
060440006152/230033/00;"{'nameRu': 'КХ ""Кадирбек""'}";Говядина;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;3080000.00;{'nameRu': 'Товар'}
060440006152/230032/00;{'nameRu': 'ИСКЕНДИРОВА'};Хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;92351.00;{'nameRu': 'Товар'}
060440006152/230031/00;"{'nameRu': 'ИП ""Бондарева""'}";Смеситель;{'nameRu': 'Запрос ценовых предложений'};0.00;70324.80;{'nameRu': 'Товар'}
060440006152/230030/00;{'nameRu': 'ИП Болашак'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;18186.00;{'nameRu': 'Товар'}
060440006152/230029/00;{'nameRu': 'Rise'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;10200.00;{'nameRu': 'Товар'}
060440006152/230028/00;{'nameRu': 'ИСКЕНДИРОВА'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;90676.00;{'nameRu': 'Товар'}
060440006152/230027/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";Медикаменты;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32180.00;{'nameRu': 'Товар'}
060440006152/230026/00;{'nameRu': 'ИП D-Company'};Холодильник двухкамерный, отдельностоящй, объем 250-299 л, с морозильным отделом;{'nameRu': 'Запрос ценовых предложений'};0.00;133928.57;{'nameRu': 'Товар'}
060440006152/230025/00;{'nameRu': 'IG-Service'};электрический плита с духовками;{'nameRu': 'Запрос ценовых предложений'};0.00;340000.00;{'nameRu': 'Товар'}
060440006152/230024/00;{'nameRu': 'ИП Алдияр'};Очистка канализации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;420000.00;{'nameRu': 'Услуга'}
060440006152/230023/00;{'nameRu': 'ИП Алдияр'};Услуги по установке программы антивирус;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15000.00;{'nameRu': 'Услуга'}
060440006152/230022/00;{'nameRu': 'ИП Алдияр'};Услуги по заправке картриджей и ремонт барабанов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15000.00;{'nameRu': 'Услуга'}
060440006152/230021/00;{'nameRu': 'ИСКЕНДИРОВА'};Приобретение хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;105200.00;{'nameRu': 'Товар'}
060440006152/230020/00;{'nameRu': 'ИП АЛИМБАЕВ АЛМАС НАЗАРОВИЧ'};ТБО захоронение на полигонах и вывоз;{'nameRu': 'Запрос ценовых предложений'};0.00;177500.00;{'nameRu': 'Услуга'}
060440006152/230019/00;{'nameRu': 'ИП Жандарбекова'};Мыло хозяйственное, жидкое;{'nameRu': 'Запрос ценовых предложений'};0.00;21820.00;{'nameRu': 'Товар'}
060440006152/230018/00;{'nameRu': 'ИП МУРЗАЛИЕВ  НУРКАНАТ  ОСЕРАЛИЕВИЧ'};Машина стиральная;{'nameRu': 'Запрос ценовых предложений'};0.00;203840.00;{'nameRu': 'Товар'}
060440006152/230017/00;{'nameRu': 'ИП 727'};приобретение основные средства;{'nameRu': 'Запрос ценовых предложений'};0.00;473928.00;{'nameRu': 'Товар'}
060440006152/230016/00;{'nameRu': 'IG-Service'};Приобретение основные средства;{'nameRu': 'Запрос ценовых предложений'};0.00;93000.00;{'nameRu': 'Товар'}
060440006152/230015/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""АлЗаЗа""'}";Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;29740.00;{'nameRu': 'Товар'}
060440006152/230014/00;"{'nameRu': 'КХ ""Кадирбек""'}";Говядина;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};0.00;440000.00;{'nameRu': 'Товар'}
060440006152/230013/00;{'nameRu': 'Индивидуальный предприниматель САФАРГАЛИЕВ АСХАТ НАДИМОВИЧ'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};0.00;1674905.00;{'nameRu': 'Товар'}
060440006152/230012/00;"{'nameRu': 'Товарищество с ограниченной ответственностью """"Bilim Land""""'}";Образовательный онлайн-ресурс для воспитателей и методистов дошкольного образования – www.BilimKids.kz;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;145000.00;{'nameRu': 'Услуга'}
060440006152/230011/00;"{'nameRu': 'ТОО ""RS Solutions""'}";Предоставление электронных почтовых ящиков в зоне EDU KZ;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;36500.00;{'nameRu': 'Услуга'}
060440006152/230010/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;34667.67;{'nameRu': 'Услуга'}
060440006152/230009/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;208320.00;{'nameRu': 'Услуга'}
060440006152/230005/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";услуги электроснабжения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3220000.00;{'nameRu': 'Услуга'}
060440006152/230004/00;{'nameRu': 'ГКП «Предприятие коммунального хозяиства» отдела жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции Джангельдинского района'};Холодная вода;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;163200.00;{'nameRu': 'Услуга'}
060440006152/230003/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Финансовая услуга;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;624000.00;{'nameRu': 'Услуга'}
060440006152/230002/00;{'nameRu': 'Индивидуальный предприниматель САФАРГАЛИЕВ АСХАТ НАДИМОВИЧ'};Приобретение продуктов питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};0.00;655122.50;{'nameRu': 'Товар'}
060440006152/230001/00;"{'nameRu': 'КХ ""Кадирбек""'}";Говядина;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};0.00;880000.00;{'nameRu': 'Товар'}
