contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040140003470/230348/00;{'nameRu': 'НЕСИПБАЕВ АЛМАТ'};"Работы декоративно-отделочные в дворовом клубе &quot;Старт&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;1697450.00;{'nameRu': 'Работа'}
040140003470/230297/01;{'nameRu': 'ИП ПЕРЦЕВ М.Ю.'};Работы по по установке/монтажу отопительных систем и связанного с этим оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};766000.00;766000.00;{'nameRu': 'Работа'}
040140003470/230338/00;"{'nameRu': 'ТОО ""ПиКом""'}";Лобзик электрический Л-65/650;{'nameRu': 'Запрос ценовых предложений'};0.00;17136.00;{'nameRu': 'Товар'}
040140003470/230337/00;{'nameRu': 'ИП Сымбат'};Дрель-шуруповерт аккумуляторная ДА-18Л-2К;{'nameRu': 'Запрос ценовых предложений'};0.00;23999.00;{'nameRu': 'Товар'}
040140003470/230335/00;"{'nameRu': 'ИП ""ГЛУШКОВА М.Г.""'}";"Работы по пошиву одежды Костюм &amp;quot;Робот&amp;quot; со светодиодами";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;460000.00;{'nameRu': 'Работа'}
040140003470/230334/00;{'nameRu': 'Товарищество с ограниченной ответственностью Company МАГНАТ'};Весы медицинские, нагрузка 200 кг электронные, автоматическое включение;{'nameRu': 'Электронный магазин'};0.00;249998.00;{'nameRu': 'Товар'}
040140003470/230333/00;"{'nameRu': 'Общественное объединение инвалидов ""SERT""'}";Скамья уличная без спинки металлический каркас и брус деревянный.;{'nameRu': 'Электронный магазин'};0.00;3057600.00;{'nameRu': 'Товар'}
040140003470/230332/00;"{'nameRu': 'ТОО ""L-Trading""'}";Услуги по вывозу и размещению неопасных отходов/имущества/материалов/;{'nameRu': 'Запрос ценовых предложений'};0.00;50736.00;{'nameRu': 'Услуга'}
040140003470/230331/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Услуги консультационные технические;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;34000.00;{'nameRu': 'Услуга'}
040140003470/230330/00;"{'nameRu': 'ТОО ""Рудненское учебно-производственное предприятие Общественного объединения ""Казахское общество слепых""'}";Работы по пошиву изделий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;670000.00;{'nameRu': 'Работа'}
040140003470/230329/00;"{'nameRu': 'ТОО ""Инжиниринг Проект Лтд""'}";Составление сметного расчета на объекты: текущий ремонт ДОЦ Чайка, ДОЦ Орленок, модульные туалеты в ДОЦ Чайка, Орленок.;{'nameRu': 'Запрос ценовых предложений'};0.00;102200.00;{'nameRu': 'Услуга'}
040140003470/230328/00;"{'nameRu': 'ТОО ""COPY LAND - 06""'}";Комплект чернил для принтера EPSON L222;{'nameRu': 'Запрос ценовых предложений'};0.00;50396.64;{'nameRu': 'Товар'}
040140003470/230327/00;{'nameRu': 'ИП Аманжолов А.Е.'};Работы по изготовлению жалюзи/занавесок;{'nameRu': 'Запрос ценовых предложений'};0.00;246000.00;{'nameRu': 'Работа'}
040140003470/230326/00;"{'nameRu': 'ТОО ""MITRI GROUP""'}";Изготовление стенда и табличек;{'nameRu': 'Запрос ценовых предложений'};0.00;172500.00;{'nameRu': 'Работа'}
040140003470/230325/00;"{'nameRu': 'ТОО ""TVon""'}";Покупка штатива и рекордера;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;264998.72;{'nameRu': 'Товар'}
040140003470/230324/00;"{'nameRu': 'ТОО ""ПаноРама XXI""'}";Работы по ремонту/изготовлению окон и/или комплектующих к ним;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;37000.00;{'nameRu': 'Работа'}
040140003470/230323/00;{'nameRu': 'ИП Едил'};Работа по ремонту легкового автомобиля Шевроле Нива 2123;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;349000.00;{'nameRu': 'Работа'}
040140003470/230322/00;"{'nameRu': 'ТОО ""A.Priori""'}";Кресло офисное;{'nameRu': 'Запрос ценовых предложений'};0.00;772800.00;{'nameRu': 'Товар'}
040140003470/230321/00;"{'nameRu': 'ТОО ""АЗАТ-Р""'}";Услуга по чистке ковровых и аналогичных изделий;{'nameRu': 'Запрос ценовых предложений'};0.00;413000.00;{'nameRu': 'Услуга'}
040140003470/230320/00;"{'nameRu': 'ТОО ""ТТ-Сервис""'}";Картридж сменный (без чипа);{'nameRu': 'Запрос ценовых предложений'};0.00;37665.60;{'nameRu': 'Товар'}
040140003470/230319/00;"{'nameRu': 'ИП ""БАСТАУ""'}";Пружина для переплета пластиковая, 16 мм;{'nameRu': 'Электронный магазин'};0.00;12000.00;{'nameRu': 'Товар'}
040140003470/230318/00;{'nameRu': 'ИП DariKZ'};Брошюровщик;{'nameRu': 'Электронный магазин'};0.00;49000.00;{'nameRu': 'Товар'}
040140003470/230317/00;"{'nameRu': 'ТОО ""ЭНКОР""'}";Демонтаж старого счетчика, монтаж нового счетчика хол. и гор. воды Ду-15 мм.;{'nameRu': 'Запрос ценовых предложений'};0.00;16000.00;{'nameRu': 'Работа'}
040140003470/230316/00;{'nameRu': 'ИП Родничок'};Пружина для переплета пластиковая , 8 мм;{'nameRu': 'Электронный магазин'};0.00;8400.00;{'nameRu': 'Товар'}
040140003470/230315/00;"{'nameRu': 'ИП ""Алтынбек Д.А""'}";Нож канцелярский 9мм;{'nameRu': 'Электронный магазин'};0.00;9250.00;{'nameRu': 'Товар'}
040140003470/230314/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Клей карандаш канцелярский 35 гр.;{'nameRu': 'Электронный магазин'};0.00;27989.00;{'nameRu': 'Товар'}
040140003470/230313/00;{'nameRu': 'ИП МАДИБЕКОВ Ш,Ж'};Мастер клей 1 л.;{'nameRu': 'Электронный магазин'};0.00;92800.00;{'nameRu': 'Товар'}
040140003470/230312/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЕА Сервисез""'}";Шпагат льняной банковский;{'nameRu': 'Электронный магазин'};0.00;61900.00;{'nameRu': 'Товар'}
040140003470/230033/01;"{'nameRu': 'Потребительский кооператив собственников квартир ""УЮТ-2""'}";Услуги по содержанию зданий/сооружений/помещений и прилегающих территорий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};28762.20;128338.96;{'nameRu': 'Услуга'}
040140003470/230311/00;"{'nameRu': 'ИП ""Smart House""'}";Стиральная машина полуавтомат.;{'nameRu': 'Электронный магазин'};0.00;650806.24;{'nameRu': 'Товар'}
040140003470/230310/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""АбшеронИнвест""'}";Стол теннисный с сеткой;{'nameRu': 'Электронный магазин'};0.00;246355.20;{'nameRu': 'Товар'}
040140003470/230292/01;{'nameRu': 'ИП Венера'};Зажимы для бумаг;{'nameRu': 'Электронный магазин'};0.00;57897.00;{'nameRu': 'Товар'}
040140003470/230272/01;"{'nameRu': 'ТОО ""TVon""'}";Фотокамера цифровая;{'nameRu': 'Электронный магазин'};0.00;1259154.99;{'nameRu': 'Товар'}
040140003470/230289/01;{'nameRu': 'ИП Ибрашова'};Эмаль ПФ- 115, белая;{'nameRu': 'Электронный магазин'};0.00;20080.00;{'nameRu': 'Товар'}
040140003470/230309/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Лицензионная операционная система для персональных компьютеров.;{'nameRu': 'Запрос ценовых предложений'};0.00;140918.40;{'nameRu': 'Товар'}
040140003470/230308/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Лиценз.офисный редактор 365;{'nameRu': 'Запрос ценовых предложений'};0.00;140918.40;{'nameRu': 'Товар'}
040140003470/230307/00;{'nameRu': 'Astana Electro Company'};Светильник квадратный светодиодный;{'nameRu': 'Запрос ценовых предложений'};0.00;77763.00;{'nameRu': 'Товар'}
040140003470/230306/00;{'nameRu': 'ИП Турдымуратова'};Полотенцесушитель;{'nameRu': 'Запрос ценовых предложений'};0.00;34000.00;{'nameRu': 'Товар'}
040140003470/230305/00;"{'nameRu': 'ТОО ""GUL""'}";Лицензионная операционная система для персональных компьютеров.;{'nameRu': 'Запрос ценовых предложений'};0.00;125592.00;{'nameRu': 'Товар'}
040140003470/230304/00;"{'nameRu': 'ТОО ""GUL""'}";Лиценз.офисный редактор 365;{'nameRu': 'Запрос ценовых предложений'};0.00;125600.00;{'nameRu': 'Товар'}
040140003470/230303/00;{'nameRu': 'Garant KZ'};Компьютер;{'nameRu': 'Запрос ценовых предложений'};0.00;537123.00;{'nameRu': 'Товар'}
040140003470/230302/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;61488.00;{'nameRu': 'Товар'}
040140003470/230301/00;"{'nameRu': 'ТОО ""Рудненское учебно-производственное предприятие Общественного объединения ""Казахское общество слепых""'}";Оказание прачечных услуг;{'nameRu': 'Запрос ценовых предложений'};0.00;426496.00;{'nameRu': 'Услуга'}
040140003470/230106/01;"{'nameRu': 'ТОО ""Транс Авто Азия""'}";Услуги автобусов по перевозкам пассажиров не по расписанию;{'nameRu': 'Открытый конкурс'};15489120.00;17347814.40;{'nameRu': 'Услуга'}
040140003470/230285/01;{'nameRu': 'ПОБЕДА'};Услуги по техническому контролю (осмотру) дорожных транспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;6500.00;{'nameRu': 'Услуга'}
040140003470/230300/00;{'nameRu': 'ИП АБДЕЛЬАЗИЗ'};Штрих-корректор (корректирующая лента);{'nameRu': 'Электронный магазин'};0.00;7000.00;{'nameRu': 'Товар'}
040140003470/230260/01;"{'nameRu': 'ЖК ""ІНЖУ МАРЖАН""'}";Приобретение снаряд гимнастический (конус);{'nameRu': 'Электронный магазин'};0.00;79800.00;{'nameRu': 'Товар'}
040140003470/230299/00;{'nameRu': 'ИП Сатканбаев'};Салфетки бумажные, однослойные, разноцветные, в упаковке 100 шт., столовые;{'nameRu': 'Электронный магазин'};0.00;135000.00;{'nameRu': 'Товар'}
040140003470/230298/00;{'nameRu': 'ИП Шахан'};Картон - обложка белая, доска-планшет из пластмассы А4 синяя;{'nameRu': 'Электронный магазин'};0.00;73235.00;{'nameRu': 'Товар'}
040140003470/230297/00;{'nameRu': 'ИП ПЕРЦЕВ М.Ю.'};Работы по по установке/монтажу отопительных систем и связанного с этим оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};766000.00;766000.00;{'nameRu': 'Работа'}
040140003470/230295/00;{'nameRu': 'ИП Белес Зерделиевич'};Магнит, тетрадь простая в клетку;{'nameRu': 'Электронный магазин'};0.00;25600.00;{'nameRu': 'Товар'}
040140003470/230294/00;{'nameRu': 'Бумажный дом'};Бумага для офисного оборудования;{'nameRu': 'Электронный магазин'};0.00;127680.00;{'nameRu': 'Товар'}
040140003470/230077/01;"{'nameRu': 'ИП ""МАНАБАЕВА Ж.К.""'}";Услуги по организации питания на мероприятиях и обслуживание в ДОЦ Орленок;{'nameRu': 'Открытый конкурс'};38912550.00;42928600.00;{'nameRu': 'Услуга'}
040140003470/230293/00;"{'nameRu': 'ТОО ""ЛИСАКОВСКИЙ ПРИБОР- СЕРВИС""'}";Работы по установке (монтажу) оборудования/приборов учета воды;{'nameRu': 'Запрос ценовых предложений'};0.00;40320.00;{'nameRu': 'Работа'}
040140003470/230292/00;{'nameRu': 'ИП Венера'};Зажимы для бумаг, 25мм;{'nameRu': 'Электронный магазин'};0.00;57897.00;{'nameRu': 'Товар'}
040140003470/230291/00;{'nameRu': 'ИП АБДЕЛЬАЗИЗ'};Мел школьный;{'nameRu': 'Электронный магазин'};0.00;10000.00;{'nameRu': 'Товар'}
040140003470/230223/01;{'nameRu': 'ИП Тайшев'};Объективы на фотокамеру 28 mm и 85 mm;{'nameRu': 'Запрос ценовых предложений'};248976.00;248976.00;{'nameRu': 'Товар'}
040140003470/230051/01;{'nameRu': 'META QAZ'};Стэдикам для стабилизации видеокамер, фотокамер;{'nameRu': 'Запрос ценовых предложений'};174220.00;178918.02;{'nameRu': 'Товар'}
040140003470/230290/00;{'nameRu': 'ИП NUR-ALI'};Пружина пластиковая для переплета;{'nameRu': 'Электронный магазин'};0.00;14500.00;{'nameRu': 'Товар'}
040140003470/230289/00;{'nameRu': 'ИП Ибрашова'};Приобретение Эмали ПФ-115;{'nameRu': 'Электронный магазин'};0.00;20080.00;{'nameRu': 'Товар'}
040140003470/230264/01;{'nameRu': 'ИП Сапар'};Дырокол;{'nameRu': 'Электронный магазин'};0.00;49990.00;{'nameRu': 'Товар'}
040140003470/230288/00;{'nameRu': 'ИП Буровин С.А.'};Проставка водяного насоса, шкив на ГАЗ 53;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32496.80;{'nameRu': 'Товар'}
040140003470/230216/02;"{'nameRu': 'ТОО ""СКК""'}";Текущий ремонт дворового клуба Улыбка, согласно технической спецификации, дефектной ведомости.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5650003.00;{'nameRu': 'Работа'}
040140003470/230287/00;"{'nameRu': 'ТОО ""ПаноРама XXI""'}";Демонтаж, монтаж пластикового окна;{'nameRu': 'Запрос ценовых предложений'};0.00;171000.00;{'nameRu': 'Работа'}
040140003470/230286/00;{'nameRu': 'ИП Абенова К.К.'};Вода;{'nameRu': 'Запрос ценовых предложений'};0.00;152320.00;{'nameRu': 'Товар'}
040140003470/230285/00;{'nameRu': 'ПОБЕДА'};Услуги по техническому контролю (осмотру) дорожных транспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
040140003470/230284/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Услуги по техническому обслуживанию климатического (кондиционерного) оборудования и систем/вентиляционных систем и оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;178930.00;{'nameRu': 'Услуга'}
040140003470/230283/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";Приобретение стакана одноразового, белый, 200 мл., для холодных и горячих напитков/еды, материал пластик.;{'nameRu': 'Запрос ценовых предложений'};0.00;21500.00;{'nameRu': 'Товар'}
040140003470/230282/00;"{'nameRu': 'ТОО ""ЭПК Atica"" (ЭПК Атика)'}";Услуги по опломбированию объектов/оборудования/предметов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15675.00;{'nameRu': 'Услуга'}
040140003470/230281/00;"{'nameRu': 'ТОО ""ЭПК Atica"" (ЭПК Атика)'}";Работы по ремонту/модернизации контрольно-измерительных приборов и автоматики и аналогичных измерительных средств и оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;13565.00;{'nameRu': 'Работа'}
040140003470/230280/00;"{'nameRu': 'ТОО ""ЭлектроМир 2010""'}";Светодиодный светильник с датчиком движения на батарейках;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40006.40;{'nameRu': 'Товар'}
040140003470/230279/00;"{'nameRu': 'ТОО ""ЭлектроМир 2010""'}";Светильник СПО 120*2 Люкс (корпус), корпус белый пластик.;{'nameRu': 'Запрос ценовых предложений'};0.00;142464.00;{'nameRu': 'Товар'}
040140003470/230278/00;{'nameRu': 'ИП Мухпулов'};Лампа люминесцентная;{'nameRu': 'Запрос ценовых предложений'};0.00;31505.00;{'nameRu': 'Товар'}
040140003470/230216/01;"{'nameRu': 'ТОО ""СКК""'}";Текущий ремонт дворового клуба Улыбка, согласно технической спецификации, дефектной ведомости.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5650003.00;{'nameRu': 'Работа'}
040140003470/230229/01;{'nameRu': 'ИП Бағыбай'};Значки;{'nameRu': 'Запрос ценовых предложений'};0.00;347000.00;{'nameRu': 'Работа'}
040140003470/230276/00;{'nameRu': 'QASYMKHAN Сompany'};Звонок бытовой дверной;{'nameRu': 'Электронный магазин'};0.00;6400.00;{'nameRu': 'Товар'}
040140003470/230220/01;{'nameRu': 'ИП ЛАЗНИК Н.В'};Галстук;{'nameRu': 'Запрос ценовых предложений'};0.00;65000.00;{'nameRu': 'Работа'}
040140003470/230275/00;"{'nameRu': 'ТОО ""ЛИСАКОВСКИЙ ПРИБОР- СЕРВИС""'}";Демонтаж, монтаж, поверка прибора учета воды Ду.15 (2 счетчик), выезд по адресам: ул. 50 лет Октября 16, ул. Ленина 193 за счет поставщика.;{'nameRu': 'Запрос ценовых предложений'};0.00;10080.00;{'nameRu': 'Услуга'}
040140003470/230274/00;"{'nameRu': 'ИП ""Маштаков Д. Р.""'}";Аккумуляторная батарея 12 В SF 1,2 А/ч для блоков речевого оповещения.;{'nameRu': 'Запрос ценовых предложений'};0.00;14970.00;{'nameRu': 'Товар'}
040140003470/230273/00;{'nameRu': 'ИП Ватажко'};Аккумуляторы 12 В SF 7,5  и 4,5 А/ч для блоков речевого оповещения.;{'nameRu': 'Запрос ценовых предложений'};0.00;12195.00;{'nameRu': 'Товар'}
040140003470/230272/00;"{'nameRu': 'ТОО ""TVon""'}";Фотокамера цифровая;{'nameRu': 'Электронный магазин'};0.00;1259154.99;{'nameRu': 'Товар'}
040140003470/230271/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;8840.00;{'nameRu': 'Услуга'}
040140003470/230270/00;{'nameRu': 'AShop'};Ежедневник;{'nameRu': 'Электронный магазин'};0.00;239690.00;{'nameRu': 'Товар'}
040140003470/230269/00;{'nameRu': 'ИП Шахан'};Канцелярские ручки, резинка;{'nameRu': 'Электронный магазин'};0.00;26440.00;{'nameRu': 'Товар'}
040140003470/230268/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Скобы для степлера №24/6;{'nameRu': 'Электронный магазин'};0.00;8624.00;{'nameRu': 'Товар'}
040140003470/230267/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Файл-вкладыш А4, 100 мкм, глянцевый;{'nameRu': 'Электронный магазин'};0.00;12000.00;{'nameRu': 'Товар'}
040140003470/230266/00;"{'nameRu': 'ТОО ""Aray Production""'}";Настольная игра Лото Русское Лото;{'nameRu': 'Электронный магазин'};0.00;39180.00;{'nameRu': 'Товар'}
040140003470/230265/00;{'nameRu': 'ИП  ЕЛЬГЕЛДИЕВА  АЙГУЛЬ  ШАХМУРАТОВНА'};Папка скоросшиватель, папка на резинке, стикер, нож канцелярский;{'nameRu': 'Электронный магазин'};0.00;36904.00;{'nameRu': 'Товар'}
040140003470/230264/00;{'nameRu': 'ИП Сапар'};Дырокол;{'nameRu': 'Электронный магазин'};0.00;49990.00;{'nameRu': 'Товар'}
040140003470/230263/00;{'nameRu': 'ИП Zakup'};Магнитная доска;{'nameRu': 'Электронный магазин'};0.00;75000.00;{'nameRu': 'Товар'}
040140003470/230262/00;{'nameRu': 'ZH Group'};Ракетки;{'nameRu': 'Электронный магазин'};0.00;104370.00;{'nameRu': 'Товар'}
040140003470/230261/00;{'nameRu': 'ИП Amira'};Мяч;{'nameRu': 'Электронный магазин'};0.00;107970.00;{'nameRu': 'Товар'}
040140003470/230260/00;"{'nameRu': 'ЖК ""ІНЖУ МАРЖАН""'}";Приобретение снаряд гимнастический (конус);{'nameRu': 'Электронный магазин'};0.00;79800.00;{'nameRu': 'Товар'}
040140003470/230259/00;{'nameRu': 'ОРАЗБЕКОВА ГУЛЬЗАДА БАЯНБАЕВНА'};Приобретение шахматы;{'nameRu': 'Электронный магазин'};0.00;148830.90;{'nameRu': 'Товар'}
040140003470/230258/00;{'nameRu': 'ИП Колдау'};Приобретение игра настольная;{'nameRu': 'Электронный магазин'};0.00;63686.00;{'nameRu': 'Товар'}
040140003470/230257/00;{'nameRu': 'ИП Махнёва О.А.'};Приобретение мяч и комплект игровой;{'nameRu': 'Электронный магазин'};0.00;208560.00;{'nameRu': 'Товар'}
040140003470/230185/01;{'nameRu': 'ИП Айгерім'};Мяч;{'nameRu': 'Электронный магазин'};105750.00;105750.00;{'nameRu': 'Товар'}
040140003470/230256/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;409920.00;{'nameRu': 'Товар'}
040140003470/230094/01;"{'nameRu': 'ТОО ""РАХАТ-2018""'}";Услуги по уходу за растениями;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};151786.00;170000.32;{'nameRu': 'Услуга'}
040140003470/230255/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;22040.00;{'nameRu': 'Услуга'}
040140003470/230254/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""CLASSICS OF LIFE""'}";Вода негазированная, питьевая 18,9 л. с доставкой в лагерь по заявке Заказчика.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};241200.00;270144.00;{'nameRu': 'Товар'}
040140003470/230253/00;{'nameRu': 'ИП АБДЕЛЬАЗИЗ'};Скоба 10, набор маркеров для белых досок OfficeSpace, 4 цвета, бумага для заметок Staff, 76x76мм, 100л, цветная бумага Мульти-Пульти;{'nameRu': 'Электронный магазин'};0.00;106900.00;{'nameRu': 'Товар'}
040140003470/230252/00;{'nameRu': 'ИП НҰРАСЫЛ'};Гуашь Гамма Мультики, 12 цветов, 20 мл;{'nameRu': 'Электронный магазин'};0.00;143080.00;{'nameRu': 'Товар'}
040140003470/230251/00;{'nameRu': 'ИП Туленбаев'};ПрофКлей Стержни клеевые;{'nameRu': 'Электронный магазин'};0.00;72000.00;{'nameRu': 'Товар'}
040140003470/230250/00;"{'nameRu': 'ТОО ""Aray Production""'}";"Маркер перманентный Office. Space &quot;8004А&quot; 3 мм";{'nameRu': 'Электронный магазин'};0.00;11040.00;{'nameRu': 'Товар'}
040140003470/230249/00;{'nameRu': 'ИП Оспанов'};Текстовыделитель;{'nameRu': 'Электронный магазин'};0.00;11000.00;{'nameRu': 'Товар'}
040140003470/230248/00;{'nameRu': 'ИП Бегимбетова'};Скотч, карандаш;{'nameRu': 'Электронный магазин'};0.00;50400.00;{'nameRu': 'Товар'}
040140003470/230247/00;{'nameRu': 'ИП Бейбітова'};Точилка канцелярская;{'nameRu': 'Электронный магазин'};0.00;34350.00;{'nameRu': 'Товар'}
040140003470/230246/00;{'nameRu': 'ОРАЗБЕКОВА ГУЛЬЗАДА БАЯНБАЕВНА'};Приобретение лента чековая, мел, альбом;{'nameRu': 'Электронный магазин'};0.00;137051.50;{'nameRu': 'Товар'}
040140003470/230245/00;{'nameRu': 'ИП  ЕЛЬГЕЛДИЕВА  АЙГУЛЬ  ШАХМУРАТОВНА'};Обложка;{'nameRu': 'Электронный магазин'};0.00;13230.00;{'nameRu': 'Товар'}
040140003470/230244/00;{'nameRu': 'ИП Әкімжан'};Приобретение набора кистей для рисования;{'nameRu': 'Электронный магазин'};0.00;72320.00;{'nameRu': 'Товар'}
040140003470/230243/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЕА Сервисез""'}";Приобретение ножниц канцелярских;{'nameRu': 'Электронный магазин'};0.00;89426.00;{'nameRu': 'Товар'}
040140003470/230242/00;{'nameRu': 'ИП Махнёва О.А.'};Приобретение пластилина и краски акварель;{'nameRu': 'Электронный магазин'};0.00;117140.00;{'nameRu': 'Товар'}
040140003470/230241/00;"{'nameRu': 'ТОО ""ЭНКОР""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;11000.00;{'nameRu': 'Услуга'}
040140003470/230240/00;{'nameRu': 'ИП Кондакова А.А.'};Имитатор дыма;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;74250.00;{'nameRu': 'Товар'}
