contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
070140004721/230022/00;"{'nameRu': 'ТОО ""МЦФЭР-Казахстан""'}";"Услуги по предоставлению доступа к сайту &quot;Справочник руководителя дошкольной организации&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;37398.00;{'nameRu': 'Услуга'}
070140004721/230021/01;"{'nameRu': 'ТОО ""Жаркөл"" акимата Федоровского района'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;145000.00;{'nameRu': 'Услуга'}
070140004721/230021/00;"{'nameRu': 'ТОО ""Жаркөл"" акимата Федоровского района'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;162400.00;{'nameRu': 'Услуга'}
070140004721/230020/00;"{'nameRu': 'ИП ""Кистер ""'}";Услуги по удалению неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;87500.00;{'nameRu': 'Услуга'}
070140004721/230019/00;{'nameRu': 'ИП НАМ ЛЮДМИЛА ГРИГОРЬЕВНА'};Обслуживание 1С;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;502880.00;{'nameRu': 'Услуга'}
070140004721/230018/00;{'nameRu': 'ИП ЗОТОВ ВАСИЛИЙ ВАСИЛЬЕВИЧ'};Услуги санитарные (дезинфекция, дезинсекция, дератизация и аналогичные);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16872.00;44990.00;{'nameRu': 'Услуга'}
070140004721/230017/00;{'nameRu': 'ИП ШЕЛЕСТ НАТАЛЬЯ АЛЕКСАНДРОВНА'};Заправка картриджа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39000.00;{'nameRu': 'Услуга'}
070140004721/230016/00;{'nameRu': 'ИП ГЕДЗ СЕРГЕЙ ПАВЛОВИЧ'};Услуги по опорожнению/очищению отходов выгребных ям/отстойников/септиков/туалетов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;210000.00;{'nameRu': 'Услуга'}
070140004721/230015/00;{'nameRu': 'ИП Киндина Тойжан Аскаповна'};Строительные товары для ремонта;{'nameRu': 'Запрос ценовых предложений'};0.00;339050.00;{'nameRu': 'Товар'}
070140004721/230014/00;"{'nameRu': 'ГКП ""Водстрой"" акимата Федоровского района Костанайской области'}";Услуги по подаче холодной питьевой воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;268800.00;{'nameRu': 'Услуга'}
070140004721/230013/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Фирма ""Конструктивное решение""""'}";семинар «Техника безопасности и охрана труда»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;33000.00;{'nameRu': 'Услуга'}
070140004721/230012/00;"{'nameRu': 'ТОО ""ГБР Арыстан""'}";Установка и обслуживание комплекса тревожной сигнализации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;246176.00;{'nameRu': 'Услуга'}
070140004721/230011/00;{'nameRu': 'ИП ГЕДЗ СЕРГЕЙ ПАВЛОВИЧ'};выкачка септика;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};52500.00;140000.00;{'nameRu': 'Услуга'}
070140004721/230010/00;"{'nameRu': 'КГП ""Федоровская районная больница"" Управления здравоохранения акимата Костанайской области'}";Медосмотр персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;196245.00;{'nameRu': 'Услуга'}
070140004721/230009/00;{'nameRu': 'ИП АЛПЫСБАЕВА В.М.'};Хозтовары;{'nameRu': 'Запрос ценовых предложений'};0.00;215400.00;{'nameRu': 'Товар'}
070140004721/230008/00;"{'nameRu': 'ТОО ""ТОО ""Қауіпсіздік - К""""'}";семинар «Техника безопасности и охрана труда»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6000.00;{'nameRu': 'Услуга'}
070140004721/230007/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};медосмотр сотрудников;{'nameRu': 'Из одного источника путем прямого заключения договора'};128705.00;182240.00;{'nameRu': 'Услуга'}
070140004721/230006/00;"{'nameRu': 'ТОО ""ТОО ""Қауіпсіздік - К""""'}";семинар «ПОЖАРНАЯ БЕЗОПАСНОСТЬ»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;12000.00;{'nameRu': 'Услуга'}
070140004721/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;324800.00;{'nameRu': 'Услуга'}
070140004721/230004/00;"{'nameRu': 'ТОО ""RS Solutions""'}";Услуги по предоставлению доступа к информационным ресурсам;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;36500.00;{'nameRu': 'Услуга'}
070140004721/230003/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2600640.00;{'nameRu': 'Товар'}
070140004721/230002/00;"{'nameRu': 'ГКП ""Теплоцентр"" акимата Федоровского района Костанайской области'}";Теплоэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3920000.00;{'nameRu': 'Услуга'}
