contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
030140000127/230352/01;"{'nameRu': 'ТОО ""А УПП № 2 ОО \'КОС""'}";Покрывало;{'nameRu': 'Запрос ценовых предложений'};0.00;1164396.80;{'nameRu': 'Товар'}
030140000127/230407/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Казлабсервис""'}";Услуги по медицинскому осмотру персонала;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;48500.00;{'nameRu': 'Услуга'}
030140000127/230406/00;{'nameRu': 'ИП ДАНИЯР'};Очки для зрения.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;65000.00;{'nameRu': 'Товар'}
030140000127/230403/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""МУЛЕН""'}";Крупа манная;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;35112.00;{'nameRu': 'Товар'}
030140000127/230402/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Средство моющее для посуды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;18500.00;{'nameRu': 'Товар'}
030140000127/230400/00;{'nameRu': 'ИП ФЕДИНА МАРИНА ЮРЬЕВНА'};продукты питания;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;398838.72;{'nameRu': 'Товар'}
030140000127/230399/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Взносы за обязательное страхование ГПО владельцев автотранспортных средств: ПАЗ 32054, гос №284 АР10;{'nameRu': 'Запрос ценовых предложений'};0.00;58210.00;{'nameRu': 'Услуга'}
030140000127/230398/00;"{'nameRu': 'ТОО ""Артемизия-Нео""'}";Метиленовый синий;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21728.00;{'nameRu': 'Товар'}
030140000127/230397/00;{'nameRu': 'ИП Смагулова'};Сыр голландский;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;217800.00;{'nameRu': 'Товар'}
030140000127/230396/00;{'nameRu': 'ИП Азарова Наталья Алексеевна'};сок;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;213158.40;{'nameRu': 'Товар'}
030140000127/230394/00;"{'nameRu': 'ТОО ""Авангард - Фарм""'}";Медикаменты;{'nameRu': 'Запрос ценовых предложений'};0.00;54400.00;{'nameRu': 'Товар'}
030140000127/230391/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Лопата совковая;{'nameRu': 'Запрос ценовых предложений'};0.00;38940.00;{'nameRu': 'Товар'}
030140000127/230390/00;"{'nameRu': 'ИП ""Виктор""'}";Краска.;{'nameRu': 'Запрос ценовых предложений'};0.00;32700.00;{'nameRu': 'Товар'}
030140000127/230388/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Мирас Гранд Групп""'}";Скотч;{'nameRu': 'Запрос ценовых предложений'};0.00;44800.00;{'nameRu': 'Товар'}
030140000127/230387/00;"{'nameRu': 'ИП ""АЙЗЕРЕ""'}";Картридж;{'nameRu': 'Запрос ценовых предложений'};0.00;51251.20;{'nameRu': 'Товар'}
030140000127/230386/00;{'nameRu': 'Барыс'};Лоток канцелярский.;{'nameRu': 'Запрос ценовых предложений'};0.00;58350.00;{'nameRu': 'Товар'}
030140000127/230385/00;{'nameRu': 'ИП Морозов'};Бумага А4;{'nameRu': 'Запрос ценовых предложений'};0.00;313600.00;{'nameRu': 'Товар'}
030140000127/230384/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";прочие товары;{'nameRu': 'Запрос ценовых предложений'};0.00;225079.68;{'nameRu': 'Товар'}
