contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
110640005173/230009/01;"{'nameRu': 'АО ""Казахтелеком""'}";услуга связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};89.29;100.00;{'nameRu': 'Услуга'}
110640005173/230001/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};203304.00;227700.48;{'nameRu': 'Товар'}
110640005173/230005/01;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};теплоэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};377995.12;423354.53;{'nameRu': 'Товар'}
110640005173/230007/01;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};холодное водоснабжение;{'nameRu': 'Из одного источника путем прямого заключения договора'};10126.97;11342.21;{'nameRu': 'Товар'}
110640005173/230008/01;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};79485.84;89024.14;{'nameRu': 'Услуга'}
110640005173/230002/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &amp;quot;Парус-КАЗ.Бюджет&amp;quot; (Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;224700.00;{'nameRu': 'Услуга'}
110640005173/230003/01;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи (услуги по передаче данных по сетям телекоммуникационным проводным);{'nameRu': 'Из одного источника путем прямого заключения договора'};559710.59;626875.86;{'nameRu': 'Услуга'}
110640005173/230006/01;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Услуги по сопровождению и технической поддержке информационной системы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};195000.00;195000.00;{'nameRu': 'Услуга'}
110640005173/230010/01;{'nameRu': 'ИП Жунусов'};Аренда легкового автомобиля с предоставлением водителя;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};732000.00;732000.00;{'nameRu': 'Услуга'}
110640005173/230012/00;"{'nameRu': 'ИП ""Kamila""'}";Услуги в области образования/обучения;{'nameRu': 'Договор на услуги государственного образовательного заказа'};1080000.00;1080000.00;{'nameRu': 'Услуга'}
110640005173/230011/00;{'nameRu': 'ИП КОСОВ АЛЕКСАНДР ВИКТОРОВИЧ'};Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};44500.00;44500.00;{'nameRu': 'Услуга'}
110640005173/230010/00;{'nameRu': 'ИП Жунусов'};Аренда легкового автомобиля с предоставлением водителя;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};732000.00;1464000.00;{'nameRu': 'Услуга'}
110640005173/230009/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуга связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};89.29;56000.00;{'nameRu': 'Услуга'}
110640005173/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};79485.84;168000.00;{'nameRu': 'Услуга'}
110640005173/230007/00;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};холодное водоснабжение;{'nameRu': 'Из одного источника путем прямого заключения договора'};10126.97;27222.17;{'nameRu': 'Товар'}
110640005173/230006/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Услуги по сопровождению и технической поддержке информационной системы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};195000.00;300000.00;{'nameRu': 'Услуга'}
110640005173/230005/00;{'nameRu': 'Государственное коммунальное предприятие «Боровское ЖКХ-2016» государственного учреждения «Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог Мендыкаринского района»'};теплоэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};377995.12;753992.84;{'nameRu': 'Товар'}
110640005173/230003/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги связи (услуги по передаче данных по сетям телекоммуникационным проводным);{'nameRu': 'Из одного источника путем прямого заключения договора'};559710.59;1253751.72;{'nameRu': 'Услуга'}
110640005173/230002/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &amp;quot;Парус-КАЗ.Бюджет&amp;quot; (Бюджетное финансирование)";{'nameRu': 'Из одного источника путем прямого заключения договора'};200625.00;449400.00;{'nameRu': 'Услуга'}
110640005173/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;380007.17;{'nameRu': 'Товар'}
