contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
990540003707/230041/01;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;553500.00;{'nameRu': 'Товар'}
990540003707/230021/01;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания/;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3380250.00;{'nameRu': 'Товар'}
990540003707/230045/01;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;850000.00;{'nameRu': 'Товар'}
990540003707/230020/01;{'nameRu': 'ИП Табыс-Қос'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3943600.00;{'nameRu': 'Товар'}
990540003707/230022/01;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;5279375.00;{'nameRu': 'Товар'}
990540003707/230019/01;"{'nameRu': 'КХ ""БЕКИРОВ САРХАН АЯТ ОГЛЫ""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;2827827.50;{'nameRu': 'Товар'}
990540003707/230001/01;"{'nameRu': 'ТОО ""Милх""'}";Молочные продукты;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;8399500.00;{'nameRu': 'Товар'}
990540003707/230080/00;{'nameRu': 'ИП Бектасов'};Работы по аварийному обслуживанию систем отопления и водоснабжения;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;198400.00;{'nameRu': 'Работа'}
990540003707/230079/00;{'nameRu': 'ИП СМИРНОВ В.А.'};Услуги по техническому обслуживанию оборудования сферы питания;{'nameRu': 'Запрос ценовых предложений'};0.00;113000.00;{'nameRu': 'Услуга'}
990540003707/230014/01;"{'nameRu': 'ТОО ""ҢҰР-Сақшы""'}";Услуги обеспечения безопасности, тревожная кнопка с реагированием ГБР.;{'nameRu': 'Запрос ценовых предложений'};0.00;143360.00;{'nameRu': 'Услуга'}
990540003707/230078/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Настройка программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Тарификация в образовании)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;155150.00;{'nameRu': 'Услуга'}
990540003707/230077/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Поверка теплосчетчика и счетчика горячей воды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;140799.99;{'nameRu': 'Услуга'}
990540003707/230076/00;{'nameRu': 'ИП Кулешова Дарья Андреевна'};Перезарядка порошковых огнетушителей;{'nameRu': 'Запрос ценовых предложений'};0.00;48999.00;{'nameRu': 'Услуга'}
990540003707/230075/00;{'nameRu': 'ИП Prompozh'};Огнезащитная обработка деревянных конструкций, стеллажей и пожарных дверей с выдачей протокола испытания;{'nameRu': 'Запрос ценовых предложений'};0.00;143000.00;{'nameRu': 'Работа'}
990540003707/230074/00;{'nameRu': 'Orleu'};Испытание пожарных лестниц;{'nameRu': 'Запрос ценовых предложений'};0.00;122900.00;{'nameRu': 'Услуга'}
990540003707/230073/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Услуги санитарно-эпидемиологической службы;{'nameRu': 'Запрос ценовых предложений'};0.00;146470.00;{'nameRu': 'Услуга'}
990540003707/230072/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Электрические испытания и измерения электрооборудования;{'nameRu': 'Запрос ценовых предложений'};0.00;91000.00;{'nameRu': 'Услуга'}
990540003707/230071/00;"{'nameRu': 'ТОО ""Kemenger Education""'}";Проверка знаний ПТБ, ПТЭ;{'nameRu': 'Запрос ценовых предложений'};0.00;22150.00;{'nameRu': 'Услуга'}
990540003707/230070/00;"{'nameRu': 'ТОО ""Охранное агентство ""Іскер""'}";Услуги круглосуточной охраны;{'nameRu': 'Открытый конкурс'};0.00;1800000.00;{'nameRu': 'Услуга'}
990540003707/230069/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по поверке оборудования;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;235200.00;{'nameRu': 'Услуга'}
990540003707/230068/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""НИАЛ""'}";Проверка вентиляционных каналов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;65000.00;{'nameRu': 'Услуга'}
990540003707/230067/00;{'nameRu': 'Дауылбаев Н.П.'};Паровоздушная камерная дезинфекция, дезинсекция мягкого инвентаря, вещей, постельных принадлежностей/;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;98000.00;{'nameRu': 'Услуга'}
990540003707/230066/00;"{'nameRu': 'КГП ""Поликлиника № 1 города Костанай"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру персонала;{'nameRu': 'Запрос ценовых предложений'};0.00;788450.00;{'nameRu': 'Услуга'}
990540003707/230065/00;{'nameRu': 'ИП Ватажко'};Запасные части для автоматической пожарной сигнализации;{'nameRu': 'Запрос ценовых предложений'};0.00;74260.00;{'nameRu': 'Товар'}
990540003707/230064/00;{'nameRu': 'ИП Гума'};Рассада цветов-кустарников в ассортименте;{'nameRu': 'Запрос ценовых предложений'};0.00;299520.00;{'nameRu': 'Товар'}
990540003707/230063/00;"{'nameRu': 'ОО ""Павлодарское областное добровольное общество инвалидов""'}";Форма для персонала хб (брюки и блузка );{'nameRu': 'Запрос ценовых предложений'};0.00;273600.00;{'nameRu': 'Товар'}
990540003707/230062/00;{'nameRu': 'Калкаева Шнара Болатовна'};Услуги по промывке и опрессовке системы отопления;{'nameRu': 'Запрос ценовых предложений'};0.00;61000.00;{'nameRu': 'Услуга'}
990540003707/230061/00;{'nameRu': 'ОРАЗБЕКОВА ГУЛЬЗАДА БАЯНБАЕВНА'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;8960.00;{'nameRu': 'Товар'}
990540003707/230060/00;{'nameRu': 'ИП ТЕМИРБЕК'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;87400.00;{'nameRu': 'Товар'}
990540003707/230059/00;{'nameRu': 'ИП Шахан'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;6890.00;{'nameRu': 'Товар'}
990540003707/230058/00;{'nameRu': 'ИП Абилов'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;23500.00;{'nameRu': 'Товар'}
990540003707/230057/00;{'nameRu': 'ЕЛЕУСІЗОВ ЕРСЕРІК ЖАЛҒАСБАЙҰЛЫ'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;157760.00;{'nameRu': 'Товар'}
990540003707/230056/00;{'nameRu': 'ИП ПРОСКУРА АННА НИКОЛАЕВНА'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;201748.50;{'nameRu': 'Товар'}
990540003707/230055/00;"{'nameRu': 'ИП ""ДОС""'}";Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;132399.00;{'nameRu': 'Товар'}
990540003707/230054/00;{'nameRu': 'ИП Улдана Мусабеккызы'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;79980.00;{'nameRu': 'Товар'}
990540003707/230053/00;"{'nameRu': 'ИП ""АРМАН Д""'}";Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;38400.00;{'nameRu': 'Товар'}
990540003707/230052/00;{'nameRu': 'И/П  ДОСОВ  Н. Н'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;11500.00;{'nameRu': 'Товар'}
990540003707/230051/00;"{'nameRu': 'ИП ""Ақниет""'}";Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;115600.00;{'nameRu': 'Товар'}
990540003707/230050/00;{'nameRu': 'Сатыбалдинов К.Б.'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;249800.00;{'nameRu': 'Товар'}
990540003707/230049/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ОТВЕРТКА.KZ""'}";Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;19695.00;{'nameRu': 'Товар'}
990540003707/230048/00;{'nameRu': 'ИП Жанботаева'};Хозяйственные товары;{'nameRu': 'Электронный магазин'};0.00;52727.80;{'nameRu': 'Товар'}
990540003707/230047/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Запрос ценовых предложений'};0.00;29766.00;{'nameRu': 'Услуга'}
990540003707/230046/00;"{'nameRu': 'ТОО ""Республиканский Радиологический Центр""'}";Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Запрос ценовых предложений'};0.00;168000.00;{'nameRu': 'Услуга'}
990540003707/230045/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;835000.00;{'nameRu': 'Товар'}
990540003707/230044/00;"{'nameRu': 'ТОО ""KOHKO""'}";Услуги по предоставлению хостинга;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
990540003707/230043/00;"{'nameRu': 'ТОО ""MG""'}";Текущий ремонт электрокотла;{'nameRu': 'Запрос ценовых предложений'};0.00;191897.00;{'nameRu': 'Работа'}
990540003707/230042/00;{'nameRu': 'ИП Урюпин М.И.'};Текущий ремонт стиральных машин;{'nameRu': 'Запрос ценовых предложений'};0.00;275000.00;{'nameRu': 'Работа'}
990540003707/230041/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;537000.00;{'nameRu': 'Товар'}
990540003707/230040/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;127680.00;{'nameRu': 'Товар'}
990540003707/230039/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;51576.00;{'nameRu': 'Товар'}
990540003707/230038/00;{'nameRu': 'ИП Родничок'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;31500.00;{'nameRu': 'Товар'}
990540003707/230037/00;{'nameRu': 'ИП Диас'};Хозяйственные товары/;{'nameRu': 'Запрос ценовых предложений'};0.00;129500.00;{'nameRu': 'Товар'}
990540003707/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Хозяйственные товары/;{'nameRu': 'Запрос ценовых предложений'};0.00;12069.12;{'nameRu': 'Товар'}
990540003707/230035/00;"{'nameRu': 'ИП ""ТАБАРАН А.Г.""'}";Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;32250.00;{'nameRu': 'Товар'}
990540003707/230034/00;{'nameRu': 'ИП БАБЕНКО ПАВЕЛ ЮРЬЕВИЧ'};Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;51300.00;{'nameRu': 'Товар'}
990540003707/230033/00;"{'nameRu': 'ИП ""ХОД КОНЕМ""'}";Хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};0.00;27000.00;{'nameRu': 'Товар'}
990540003707/230032/00;{'nameRu': 'АСТАНА ЭЛЕКТРО СНАБ'};Товары для света;{'nameRu': 'Запрос ценовых предложений'};0.00;23985.00;{'nameRu': 'Товар'}
990540003707/230031/00;{'nameRu': 'Куанышбаев Е.О.'};Товары для света;{'nameRu': 'Запрос ценовых предложений'};0.00;35000.00;{'nameRu': 'Товар'}
990540003707/230030/00;"{'nameRu': 'ГКП ""Костанайская теплоэнергетическая компания"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";Услуги по отоплению и по горячему водоснабжению;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;14464381.67;{'nameRu': 'Услуга'}
990540003707/230029/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Услуги по предоставлению и продлению пользования доменным именем;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;8200.00;{'nameRu': 'Услуга'}
990540003707/230028/00;"{'nameRu': 'Государственное коммунальное предприятие ""Костанай-Су"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";Услуги по удалению сточных вод, услуги по подаче питьевой воды.;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3776015.31;{'nameRu': 'Услуга'}
990540003707/230027/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;900000.00;{'nameRu': 'Товар'}
990540003707/230026/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;420000.00;{'nameRu': 'Товар'}
990540003707/230025/00;"{'nameRu': 'ТОО ""SMART inc.""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;2300000.00;{'nameRu': 'Товар'}
990540003707/230024/00;"{'nameRu': 'ТОО ""Север ЕТ""'}";Мясные продукты;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;8100000.00;{'nameRu': 'Товар'}
990540003707/230023/00;"{'nameRu': 'ТОО ""Горизонт-2012""'}";Вывоз и размещение ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;672000.00;{'nameRu': 'Услуга'}
990540003707/230022/00;"{'nameRu': 'ТОО ""Мечта LTD""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;5230000.00;{'nameRu': 'Товар'}
990540003707/230021/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания/;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3284000.00;{'nameRu': 'Товар'}
990540003707/230020/00;{'nameRu': 'ИП Табыс-Қос'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;3774300.00;{'nameRu': 'Товар'}
990540003707/230019/00;"{'nameRu': 'КХ ""БЕКИРОВ САРХАН АЯТ ОГЛЫ""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};0.00;2613542.50;{'nameRu': 'Товар'}
990540003707/230018/00;{'nameRu': 'Калкаева Шнара Болатовна'};Работы по аварийному обслуживанию систем отопления и водоснабжения;{'nameRu': 'Запрос ценовых предложений'};0.00;176000.00;{'nameRu': 'Работа'}
990540003707/230017/00;{'nameRu': 'ИП ЗОТОВ ЕВГЕНИЙ СЕРГЕЕВИЧ'};Услуги по заправке картриджей;{'nameRu': 'Запрос ценовых предложений'};0.00;74000.00;{'nameRu': 'Услуга'}
990540003707/230016/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Обслуживание 1 С: Бухгалтерия 8/;{'nameRu': 'Запрос ценовых предложений'};0.00;110000.00;{'nameRu': 'Услуга'}
990540003707/230015/00;"{'nameRu': 'ИП ""ТАСТАЙБАЕВА В.А.""'}";Обслуживание 1 С: Бухгалтерия 8;{'nameRu': 'Запрос ценовых предложений'};0.00;359000.00;{'nameRu': 'Услуга'}
990540003707/230014/00;"{'nameRu': 'ТОО ""ҢҰР-Сақшы""'}";Услуги обеспечения безопасности, тревожная кнопка с реагированием ГБР.;{'nameRu': 'Запрос ценовых предложений'};0.00;215040.00;{'nameRu': 'Услуга'}
990540003707/230013/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;299999.84;{'nameRu': 'Услуга'}
990540003707/230012/00;{'nameRu': 'АО «АлмаТел Казахстан»'};Услуги доступа к интернету по средствам ЕШДИ;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;354000.00;{'nameRu': 'Услуга'}
990540003707/230011/00;{'nameRu': 'Техно Инжиниринг'};Сервисное обслуживание приборов учёта тепловой энергии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;222000.00;{'nameRu': 'Услуга'}
990540003707/230010/00;"{'nameRu': 'ТОО ""Uplink""'}";Услуги по передачи данных с камер видеонаблюдения по защищенным каналам связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;190400.00;{'nameRu': 'Услуга'}
