contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
040740003988/230060/00;{'nameRu': 'ИП ЕВРОПА'};Комплекс работ по установке натяжного потолка;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;212500.00;{'nameRu': 'Услуга'}
040740003988/230059/00;{'nameRu': 'Oil Центр'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;33936.00;{'nameRu': 'Услуга'}
040740003988/230058/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";Канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};30950.00;30950.00;{'nameRu': 'Товар'}
040740003988/230057/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Строительные материалы;{'nameRu': 'Запрос ценовых предложений'};28280.00;31673.60;{'nameRu': 'Товар'}
040740003988/230056/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};96075.00;107604.00;{'nameRu': 'Товар'}
040740003988/230055/00;"{'nameRu': 'ТОО ""ГАС""'}";Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Запрос ценовых предложений'};763000.00;763000.00;{'nameRu': 'Услуга'}
040740003988/230011/01;"{'nameRu': 'ТОО ""Arvik Telecom""'}";Услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};46662.50;150000.00;{'nameRu': 'Услуга'}
040740003988/230054/00;{'nameRu': 'ШАЙСУЛТАНОВ НУРТАС ЖУМАГУЛОВИЧ'};Дрова;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};120000.00;120000.00;{'nameRu': 'Товар'}
040740003988/230053/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
040740003988/230052/00;"{'nameRu': 'Костанайский филиал Акционерного общества ""Страховая компания ""Виктория""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};25646.00;25646.00;{'nameRu': 'Услуга'}
040740003988/230051/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};179064.00;179064.00;{'nameRu': 'Услуга'}
040740003988/230050/00;"{'nameRu': 'ТОО ""Компания Первый БИТ""'}";Услуги по сопровождению и технической поддержке информационной системы;{'nameRu': 'Из одного источника путем прямого заключения договора'};172500.00;172500.00;{'nameRu': 'Услуга'}
040740003988/230049/00;{'nameRu': 'РГКП «Академия государственного управления при Президенте Республики Казахстан»'};Услуги по обучению (обучению/тренинги/подготовке/переподготовке/повышению квалификации);{'nameRu': 'Из одного источника путем прямого заключения договора'};48120.00;48120.00;{'nameRu': 'Услуга'}
040740003988/230048/00;"{'nameRu': 'ТОО ""КаР-Тел""'}";Услуги сотовой связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20500.00;{'nameRu': 'Услуга'}
040740003988/230047/00;"{'nameRu': 'ТОО ""Угольная компания ""Богатырь-Костанай""'}";Уголь;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};101100.00;113232.00;{'nameRu': 'Товар'}
040740003988/230046/00;"{'nameRu': 'ИП ""GreenAuto"" Мохорев А.Т.'}";Работы по установке газобалонного оборудования (ГБО) на RAVON R3;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};283000.00;283000.00;{'nameRu': 'Работа'}
040740003988/230045/00;{'nameRu': 'ИП Мамаева Лэйла Валерьевна'};триммер;{'nameRu': 'Запрос ценовых предложений'};32500.00;32500.00;{'nameRu': 'Товар'}
040740003988/230044/00;"{'nameRu': 'ТОО ""Алгоритм-Сервис+""'}";Работы по ремонту/модернизации компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника путем прямого заключения договора'};14000.00;28000.00;{'nameRu': 'Услуга'}
040740003988/230043/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};56380.00;56380.00;{'nameRu': 'Услуга'}
040740003988/230042/00;{'nameRu': 'ИП САЛТЫКОВ АЛЕКСЕЙ НИКОЛАЕВИЧ'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};47000.00;47000.00;{'nameRu': 'Услуга'}
040740003988/230041/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";Файл - вкладыш;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5600.00;5600.00;{'nameRu': 'Товар'}
040740003988/230040/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Флаг;{'nameRu': 'Запрос ценовых предложений'};14940.00;16732.80;{'nameRu': 'Товар'}
040740003988/230039/00;"{'nameRu': 'ТОО ""Центрум""'}";Услуги полиграфические по изготовлению/печатанию полиграфической продукции (кроме книг, фото, периодических изданий);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};6400.00;6400.00;{'nameRu': 'Услуга'}
040740003988/230038/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};89683.13;100445.10;{'nameRu': 'Товар'}
040740003988/230015/01;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Строительные материалы;{'nameRu': 'Запрос ценовых предложений'};44897.00;44897.00;{'nameRu': 'Товар'}
040740003988/230037/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";Строительные материалы;{'nameRu': 'Из одного источника путем прямого заключения договора'};60157.83;60157.83;{'nameRu': 'Товар'}
040740003988/230036/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Из одного источника путем прямого заключения договора'};198580.00;198580.00;{'nameRu': 'Услуга'}
040740003988/230035/00;"{'nameRu': 'ТОО ""ROYAL RICHES""'}";Работы по ремонту автомобильной дороги;{'nameRu': 'Открытый конкурс'};2675757.00;2996847.84;{'nameRu': 'Работа'}
040740003988/230034/00;{'nameRu': 'IG-Service'};Планшет;{'nameRu': 'Запрос ценовых предложений'};95787.00;95787.00;{'nameRu': 'Товар'}
040740003988/230033/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по экспертизе/анализу/проверке документации;{'nameRu': 'Из одного источника путем прямого заключения договора'};461335.71;516696.00;{'nameRu': 'Услуга'}
040740003988/230032/00;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";Строительные материалы;{'nameRu': 'Из одного источника путем прямого заключения договора'};93447.80;93447.80;{'nameRu': 'Товар'}
040740003988/230031/00;"{'nameRu': 'ТОО ""Престиж Ремстрой""'}";Работы по техническому обследованию объектов недвижимого имущества;{'nameRu': 'Открытый конкурс'};562500.00;562500.00;{'nameRu': 'Работа'}
040740003988/230030/00;"{'nameRu': 'ТОО ""ТРАКТ СЕРВИС""'}";Работы по изготовлению дорожных знаков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};44690.00;50052.80;{'nameRu': 'Работа'}
040740003988/230029/00;{'nameRu': 'Oil Центр'};Услуги по техническому обслуживанию автотранспорта;{'nameRu': 'Запрос ценовых предложений'};32750.00;36680.00;{'nameRu': 'Услуга'}
040740003988/230028/00;{'nameRu': 'ИП ЕРМУХАМБЕТОВ БАУРЖАН АМАНТАЕВИЧ'};работы по монтажу и установке пандуса;{'nameRu': 'Из одного источника путем прямого заключения договора'};2400000.00;2400000.00;{'nameRu': 'Работа'}
040740003988/230027/00;"{'nameRu': 'ТОО ""Алгоритм-Сервис+""'}";Работы по ремонту/модернизации компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника путем прямого заключения договора'};19750.00;19750.00;{'nameRu': 'Работа'}
040740003988/230026/00;{'nameRu': 'Project KZ'};Работы по составлению сметной документации на средний ремонт внутрипоселковых дорог в с.Свердловка;{'nameRu': 'Запрос ценовых предложений'};1234567.00;1234567.00;{'nameRu': 'Работа'}
040740003988/230025/00;"{'nameRu': 'ТОО ""СтройэкспертПлюс""'}";Работы по техническому обследованию объектов недвижимого имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};470000.00;470000.00;{'nameRu': 'Работа'}
040740003988/230024/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
040740003988/230019/01;"{'nameRu': 'ИП "" Стратинский Сергей Иванович""'}";Строительные материалы;{'nameRu': 'Из одного источника путем прямого заключения договора'};101909.30;101909.30;{'nameRu': 'Товар'}
