contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
981240000864/230045/00;"{'nameRu': 'ТОО ""Тарлан АВТО""'}";Гарантийное техническое обслуживание KIA Sportage;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;39850.00;{'nameRu': 'Услуга'}
981240000864/230042/01;{'nameRu': 'ИП Ахмад'};Услуга по замене аккумулятора автомобиля Jac S5;{'nameRu': 'Запрос ценовых предложений'};0.00;42999.00;{'nameRu': 'Услуга'}
981240000864/230044/00;"{'nameRu': 'ТОО ""Alash Engineering Corporation""'}";Компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;2663731.84;{'nameRu': 'Товар'}
981240000864/230043/00;"{'nameRu': 'ТОО ""Alash Engineering Corporation""'}";Компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;726472.32;{'nameRu': 'Товар'}
981240000864/230042/00;{'nameRu': 'ИП Ахмад'};Услуга по замене аккумулятора автомобиля Jac S5;{'nameRu': 'Запрос ценовых предложений'};0.00;42999.00;{'nameRu': 'Услуга'}
981240000864/230041/00;{'nameRu': 'ВЕНЕРА'};Установка автосигнализации на автомобиль KIA Sportage;{'nameRu': 'Запрос ценовых предложений'};0.00;215000.00;{'nameRu': 'Услуга'}
981240000864/230040/00;"{'nameRu': 'ТОО ""Игі Ниет""'}";Изготовление фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};16000.00;16000.00;{'nameRu': 'Услуга'}
981240000864/230039/00;{'nameRu': 'ИП Естыбаев Ж.А.'};Текущий ремонт автомобиля КIA CERATO;{'nameRu': 'Запрос ценовых предложений'};199000.00;199000.00;{'nameRu': 'Услуга'}
981240000864/230038/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Автодом Костанай""'}";Установка сигнализации на автомобиль Chevrolet Cobalt;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};132900.00;148848.00;{'nameRu': 'Услуга'}
981240000864/230037/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Автодом Костанай""'}";Текущий ремонт автомобиля Jac S5;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};236200.00;264544.00;{'nameRu': 'Услуга'}
