contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000440001913/230080/00;"{'nameRu': 'АО ""Страховая компания ""Номад Иншуранс""'}";Услуги по страхованию гражданско-правовой ответственности владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;76938.00;{'nameRu': 'Услуга'}
000440001913/230079/00;{'nameRu': 'ИП ТИРЯННИК С.В.'};ремкомплект вертикального шарнира;{'nameRu': 'Запрос ценовых предложений'};0.00;109480.00;{'nameRu': 'Товар'}
000440001913/230078/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5596500.00;{'nameRu': 'Товар'}
000440001913/230077/00;"{'nameRu': 'ИП ""Тукпатуллин Сагингали""'}";Редуктор заднего моста;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;142000.00;{'nameRu': 'Товар'}
000440001913/230076/00;"{'nameRu': 'ТОО ""Профснабтрейд""'}";Сельхозшины;{'nameRu': 'Запрос ценовых предложений'};0.00;1329664.00;{'nameRu': 'Товар'}
000440001913/230075/00;{'nameRu': 'ИП Кожуров С.М.'};Автошины;{'nameRu': 'Запрос ценовых предложений'};0.00;95925.76;{'nameRu': 'Товар'}
000440001913/230074/00;{'nameRu': 'ИП ТИРЯННИК С.В.'};Запасные части на тракторную технику;{'nameRu': 'Запрос ценовых предложений'};0.00;648368.00;{'nameRu': 'Товар'}
000440001913/230073/00;"{'nameRu': 'ТОО ""Астык Альянс""'}";Уголь каменный, газовый;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;443880.00;{'nameRu': 'Товар'}
000440001913/230072/00;"{'nameRu': 'ТОО ""Kst trade""'}";Дизельное топливо (талонами);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};5267857.14;5900000.00;{'nameRu': 'Товар'}
000440001913/230064/01;"{'nameRu': 'ТОО ""СИЛА ВОЛИ - КҮШ ЖІГЕР""'}";Костюм (спец. одежда для лесной охраны);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1261260.00;1412611.20;{'nameRu': 'Товар'}
