contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970140002822/230024/00;"{'nameRu': 'ТОО ""IT Supply""'}";Устройство многофункциональное;{'nameRu': 'Запрос ценовых предложений'};0.00;138286.40;{'nameRu': 'Товар'}
970140002822/230023/00;"{'nameRu': 'ИП "" Кемпф ""'}";Известь;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1950.00;{'nameRu': 'Товар'}
970140002822/230022/00;"{'nameRu': 'ИП "" Кемпф ""'}";Эмаль, краска;{'nameRu': 'Запрос ценовых предложений'};0.00;43200.00;{'nameRu': 'Товар'}
970140002822/230021/00;{'nameRu': 'Ярославцев В.Н.'};Работы по установке (монтажу) оборудования/приборов учета воды;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1116000.00;{'nameRu': 'Работа'}
970140002822/230020/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;409920.00;{'nameRu': 'Товар'}
970140002822/230019/00;{'nameRu': 'ИП ГАЛКИНА СВЕТЛАНА ВАСИЛЬЕВНА'};Изготовление баннера (плакат);{'nameRu': 'Запрос ценовых предложений'};0.00;9000.00;{'nameRu': 'Работа'}
970140002822/230018/00;"{'nameRu': 'ТОО ""Меңдіқара 2011""'}";Услуги по удалению неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;28868.00;{'nameRu': 'Услуга'}
970140002822/230017/00;"{'nameRu': 'ИП "" Кемпф ""'}";Триммер бензиновый;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;42000.00;{'nameRu': 'Товар'}
970140002822/230016/00;"{'nameRu': 'ИП "" Кемпф ""'}";Хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;37400.00;{'nameRu': 'Товар'}
970140002822/230015/00;"{'nameRu': 'АО ""Нефтяная страховая компания""'}";Услуги по страхованию ГПО владельцев автомобильного транспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;25646.00;{'nameRu': 'Услуга'}
970140002822/230014/00;"{'nameRu': 'ТОО ""Редакция газеты ""Меңдіқара үні""'}";Услуги публикации в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;36400.00;{'nameRu': 'Услуга'}
970140002822/230013/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;48300.00;{'nameRu': 'Услуга'}
970140002822/230004/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
970140002822/230012/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Услуги по экспертизе/анализу/проверке документации;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;449301.00;{'nameRu': 'Услуга'}
970140002822/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин для двигателей с искровым зажиганием;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;183191.40;{'nameRu': 'Товар'}
970140002822/230010/00;"{'nameRu': 'ТОО ""ТЕЙЛИН""'}";Работы по разработке технической документации - средний ремонт автомобильных дорог;{'nameRu': 'Запрос ценовых предложений'};0.00;569642.00;{'nameRu': 'Работа'}
970140002822/230009/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;14273.76;{'nameRu': 'Услуга'}
970140002822/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;747203.40;{'nameRu': 'Услуга'}
970140002822/230007/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};Обслуживание программы 1С;{'nameRu': 'Запрос ценовых предложений'};211500.00;252000.00;{'nameRu': 'Услуга'}
970140002822/230006/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2500.00;{'nameRu': 'Услуга'}
970140002822/230005/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;55000.00;{'nameRu': 'Услуга'}
970140002822/230004/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48300.00;{'nameRu': 'Услуга'}
970140002822/230003/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-КАЗ. Бюджет (Бюджетное финансирование МСУ);{'nameRu': 'Из одного источника путем прямого заключения договора'};189891.96;283572.00;{'nameRu': 'Услуга'}
970140002822/230002/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;161817.60;{'nameRu': 'Товар'}
970140002822/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};123427.20;184934.40;{'nameRu': 'Товар'}
