contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000340002879/230069/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой оценочной стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;219875.31;{'nameRu': 'Работа'}
000340002879/230068/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;155773.74;{'nameRu': 'Работа'}
000340002879/230067/00;"{'nameRu': 'РОО ""АВН""'}";"Услуги по повышению квалификации по направлению &quot;Организация финансовой деятельности в современных условиях и особый период&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;42000.00;{'nameRu': 'Услуга'}
000340002879/230066/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Подписка на печатные периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;72397.14;{'nameRu': 'Услуга'}
000340002879/230065/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на печатные периодические издания;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;9000.00;{'nameRu': 'Услуга'}
000340002879/230064/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";"конференция на тему: &amp;quot;Учет налоговых и неналоговых поступлений в учете государственных учреждений&amp;quot;";{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;70000.00;{'nameRu': 'Услуга'}
000340002879/230063/00;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Изготовление бланков строгой отчетности;{'nameRu': 'Запрос ценовых предложений'};0.00;9700.00;{'nameRu': 'Работа'}
000340002879/230062/00;"{'nameRu': 'ТОО ""АрхГеоПроект-2011""'}";Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;1040000.00;{'nameRu': 'Работа'}
000340002879/230061/00;"{'nameRu': 'ТОО ""DLT GROUP""'}";Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;295680.00;{'nameRu': 'Работа'}
000340002879/230060/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Регистрация решения суда;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;48099.97;{'nameRu': 'Услуга'}
000340002879/230059/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Северный регион 2030 KZ""'}";МФУ 3 в 1;{'nameRu': 'Электронный магазин'};0.00;318000.00;{'nameRu': 'Товар'}
000340002879/230058/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке недвижимого имущества, Оценка имущества (Поля фильтрации 2 шт, поле испарения 1 шт );{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;27000.00;{'nameRu': 'Услуга'}
000340002879/230056/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке недвижимого имущества, водонапорные напорно-разводящие сети поселка Кушмурун, протяженность 69,1 км., колодцы 300 шт. колонки 30 шт., гидранты 9 штук;{'nameRu': 'Запрос ценовых предложений'};0.00;27000.00;{'nameRu': 'Услуга'}
000340002879/230055/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке недвижимого имущества, канализационная система поселка Кушмурун, протяженность 24 км., колодцы 365 шт.;{'nameRu': 'Запрос ценовых предложений'};0.00;27000.00;{'nameRu': 'Услуга'}
000340002879/230054/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке недвижимого имущества, водонапорные напорно-разводящие сети села Казанбасы, протяженность 14,6 км., колодцы 28 шт., колонки 5 шт.;{'nameRu': 'Запрос ценовых предложений'};0.00;27000.00;{'nameRu': 'Услуга'}
000340002879/230053/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке недвижимого имущества, подводящие сети к абонентам по ул. Шахтерская, п. Кушмурун, колодцы 2 шт., колонки 5 шт;{'nameRu': 'Запрос ценовых предложений'};0.00;27000.00;{'nameRu': 'Услуга'}
000340002879/230052/00;"{'nameRu': 'ТОО ""DLT GROUP""'}";Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;472640.00;{'nameRu': 'Работа'}
000340002879/230051/00;"{'nameRu': 'ТОО ""Тарлан АВТО""'}";Техническое обслуживание автотранспорта (замена масло, замена фильтров, диагностика) по гарантии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40030.00;{'nameRu': 'Работа'}
000340002879/230050/00;{'nameRu': 'ИП ЗЕМплюс'};Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;173000.00;{'nameRu': 'Работа'}
000340002879/230049/00;"{'nameRu': 'ТОО ""SENIM KST""'}";Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;1300000.00;{'nameRu': 'Работа'}
000340002879/230048/00;"{'nameRu': 'ТОО ""Костанай-ЗЕМ""'}";Составление проекта по образованию нового землепользования, установление границ земельного участка на местности;{'nameRu': 'Запрос ценовых предложений'};0.00;770000.00;{'nameRu': 'Работа'}
000340002879/230047/00;"{'nameRu': 'ТОО ""Костанайнефтепродукт""'}";Бензин АИ 92;{'nameRu': 'Запрос ценовых предложений'};0.00;131168.00;{'nameRu': 'Товар'}
000340002879/230046/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Работы по ремонту автотранспортных средств;{'nameRu': 'Запрос ценовых предложений'};0.00;165000.00;{'nameRu': 'Работа'}
000340002879/230045/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";«Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества»;{'nameRu': 'Из одного источника путем прямого заключения договора'};2506425.00;2649600.00;{'nameRu': 'Услуга'}
000340002879/230002/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";«Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества»;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2649600.00;{'nameRu': 'Услуга'}
000340002879/230044/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;230000.00;{'nameRu': 'Работа'}
000340002879/230043/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по изготовлению техпаспорта водопровод с.Тимофеевка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;659192.80;{'nameRu': 'Услуга'}
000340002879/230042/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Услуги по изготовлению техпаспорта дорог п.Кушмурун;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;255095.00;{'nameRu': 'Услуга'}
000340002879/230041/00;{'nameRu': 'ИП ГНЕДКОВ  ВИТАЛИЙ  ВИКТОРОВИЧ'};Работы по ремонту автотранспортных средств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;64990.00;{'nameRu': 'Работа'}
000340002879/230040/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Услуги по заправке картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;44000.00;{'nameRu': 'Услуга'}
000340002879/230039/00;"{'nameRu': 'ТОО ""Газета ""Әулиекөл""'}";публикация объявления в местной газете;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;80000.00;{'nameRu': 'Услуга'}
000340002879/230038/00;"{'nameRu': '""SUNRISE""'}";е-токен;{'nameRu': 'Запрос ценовых предложений'};31560.00;31560.00;{'nameRu': 'Товар'}
000340002879/230037/00;{'nameRu': 'НИЯЗОВА ЖАНАР'};Технический осмотр автотранспорта;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3000.00;3000.00;{'nameRu': 'Услуга'}
