contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
020740002877/230088/00;{'nameRu': 'ИП Шуланова'};Изготовление  стульев в количестве ( 22 штуке);{'nameRu': 'Запрос ценовых предложений'};0.00;289000.00;{'nameRu': 'Работа'}
020740002877/230087/00;{'nameRu': 'Дүсенғали Еркен Әулиеханұлы'};Дополнительные работы  Тагильской сельской библиотеки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;249000.00;{'nameRu': 'Работа'}
020740002877/230003/01;"{'nameRu': 'ТОО ""Улан-C""'}";Услуги по холодному водоснабжению с использованием систем централизованного водоснабжения;{'nameRu': 'Из одного источника путем прямого заключения договора'};73250.62;229000.00;{'nameRu': 'Услуга'}
020740002877/230001/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};360633.10;665967.85;{'nameRu': 'Товар'}
020740002877/230086/00;{'nameRu': 'ИП Марущак Юлия Алексеевна'};Приобретение книг( 2 штуки);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5760.00;{'nameRu': 'Товар'}
020740002877/230085/00;{'nameRu': 'ИП Шуланова'};Изготовление кресла для библиотеки (3 штуки);{'nameRu': 'Запрос ценовых предложений'};0.00;208000.00;{'nameRu': 'Работа'}
020740002877/230084/00;{'nameRu': 'Дүсенғали Еркен Әулиеханұлы'};Приобретение и установка табличек, линий , кнопок для инвалидов( адаптация).;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;117000.00;{'nameRu': 'Работа'}
020740002877/230082/01;{'nameRu': 'Дүсенғали Еркен Әулиеханұлы'};Текущий ремонт (адаптация) Сорочинской сельской библиотеки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;588000.00;{'nameRu': 'Работа'}
020740002877/230083/00;{'nameRu': 'Дүсенғали Еркен Әулиеханұлы'};Текущий ремонт Тагильской сельской  библиотеки;{'nameRu': 'Запрос ценовых предложений'};0.00;1275000.00;{'nameRu': 'Работа'}
020740002877/230082/00;{'nameRu': 'Дүсенғали Еркен Әулиеханұлы'};Текущий ремонт (адаптация) Сорочинской сельской библиотеки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;658560.00;{'nameRu': 'Работа'}
020740002877/230081/00;{'nameRu': 'ИП Каргабаева'};Приобретение кафедры;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;81785.00;{'nameRu': 'Работа'}
020740002877/230080/00;"{'nameRu': 'ТОО ""Happy Toy""'}";Приобретение шахмат;{'nameRu': 'Запрос ценовых предложений'};0.00;64260.00;{'nameRu': 'Товар'}
020740002877/230079/00;{'nameRu': 'ИП Марущак Юлия Алексеевна'};Приобретение книг  (в количестве 20 штук);{'nameRu': 'Запрос ценовых предложений'};0.00;92580.00;{'nameRu': 'Товар'}
020740002877/230078/00;{'nameRu': 'ИП Малова'};Приобретение флеш- накопитель( Для казначейства);{'nameRu': 'Запрос ценовых предложений'};0.00;14161.28;{'nameRu': 'Товар'}
020740002877/230077/00;{'nameRu': 'ИП Каргабаева'};Изготовление столов для читального зала ( 10 штук);{'nameRu': 'Запрос ценовых предложений'};0.00;247000.00;{'nameRu': 'Работа'}
020740002877/230076/00;{'nameRu': 'ИП МУСАБЕКОВ РЕНАТ АСКАРОВИЧ'};Приобретение стеллажей (в количестве 25 штук);{'nameRu': 'Запрос ценовых предложений'};0.00;827000.00;{'nameRu': 'Работа'}
020740002877/230075/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Издательство ""ОЛКЕ""'}";Приобретение книг  в количестве ( 18 экземпляров);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;49145.36;{'nameRu': 'Товар'}
020740002877/230074/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};Приобретение книг ( количество 30 экземпляров);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;84991.00;{'nameRu': 'Товар'}
020740002877/230073/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};Приобретение книг (в количестве 61 экземпляр);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;211170.00;{'nameRu': 'Товар'}
020740002877/230072/00;{'nameRu': 'ИП КУЛИКОВСКАЯ ИРИНА ПЕТРОВНА'};Приобретение водо эмульсии;{'nameRu': 'Запрос ценовых предложений'};0.00;16280.00;{'nameRu': 'Товар'}
020740002877/230071/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Приобретение пакетов для мусора;{'nameRu': 'Запрос ценовых предложений'};0.00;25500.00;{'nameRu': 'Товар'}
020740002877/230070/00;{'nameRu': 'ИП ЦВЕТКОВА ГАЛИНА ПЕТРОВНА'};Приобретение книг(35 экземпляров);{'nameRu': 'Запрос ценовых предложений'};0.00;115241.00;{'nameRu': 'Товар'}
020740002877/230069/00;{'nameRu': 'ИП Марущак Юлия Алексеевна'};Приобретение книг (40 экземпляров);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;76865.00;{'nameRu': 'Товар'}
020740002877/230068/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};Приобретение книг(40 экземпляров);{'nameRu': 'Запрос ценовых предложений'};0.00;142600.00;{'nameRu': 'Товар'}
