contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
010740001629/230223/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Услуги по техническому обслуживанию компьютерной/периферийной оргтехники/оборудования и их частей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;80000.00;{'nameRu': 'Услуга'}
010740001629/230222/00;{'nameRu': 'ИП Тусупбеков'};Изготовление статуэтки;{'nameRu': 'Запрос ценовых предложений'};0.00;244200.00;{'nameRu': 'Работа'}
010740001629/230221/00;{'nameRu': 'Исеноманова А.М.'};Работы по ремонту автомашины Skoda Superb В 6;{'nameRu': 'Запрос ценовых предложений'};0.00;111111.00;{'nameRu': 'Работа'}
010740001629/230220/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Kenpeil (Кенпейл)""'}";Упор дверной;{'nameRu': 'Электронный магазин'};0.00;19445.00;{'nameRu': 'Товар'}
010740001629/230219/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Обслуживание программного продукта Парус-Каз. Бюджет (Тарификация);{'nameRu': 'Из одного источника путем прямого заключения договора'};18060.71;60684.00;{'nameRu': 'Услуга'}
010740001629/230218/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";Установка программного продукта Парус-Каз. Бюджет (Тарификация);{'nameRu': 'Из одного источника путем прямого заключения договора'};133928.57;150000.00;{'nameRu': 'Услуга'}
010740001629/230217/00;"{'nameRu': 'ОО ""Павлодарское областное добровольное общество инвалидов""'}";Пошив одежды для уборщиц помещений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;60000.00;{'nameRu': 'Работа'}
010740001629/230191/01;"{'nameRu': 'ТОО ""ТССП Казахстан""'}";Шуруповерт;{'nameRu': 'Электронный магазин'};131607.14;147400.00;{'nameRu': 'Товар'}
010740001629/230216/00;{'nameRu': 'ИП ТУРСУНОВ МАХМУТ МУХТАРОВИЧ'};Услуги по предоставлению спортивного зала по часам для учебно-тренировочного процесса по тяжелой атлетики (групповые занятия) 370 часов.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4065560.00;{'nameRu': 'Услуга'}
010740001629/230215/00;{'nameRu': 'ИП МАНАТ СӘБИЛА ЖҰМАҒАЛИҚЫЗЫ'};изготовление удостоверения Кандидата в Мастера спорта. Кол-во 29 шт.;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;58000.00;{'nameRu': 'Работа'}
010740001629/230214/00;{'nameRu': 'ИП Оразбаев'};Ершик туалетный;{'nameRu': 'Электронный магазин'};0.00;15400.00;{'nameRu': 'Товар'}
010740001629/230213/00;"{'nameRu': 'ОО ""Павлодарское областное добровольное общество инвалидов""'}";Пошив зимней одежды для рабочих;{'nameRu': 'Запрос ценовых предложений'};0.00;139000.00;{'nameRu': 'Работа'}
