contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000640000209/230591/00;{'nameRu': 'ИП ШЫНАРГУЛ'};Ремень на волгу;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;24000.00;{'nameRu': 'Товар'}
000640000209/230586/00;{'nameRu': 'ИП ШЫНАРГУЛ'};Каска;{'nameRu': 'Запрос ценовых предложений'};0.00;43000.00;{'nameRu': 'Товар'}
000640000209/230584/00;{'nameRu': 'ИП Аурум'};Набивка сальниковая;{'nameRu': 'Запрос ценовых предложений'};0.00;368800.00;{'nameRu': 'Товар'}
000640000209/230583/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";Весы;{'nameRu': 'Запрос ценовых предложений'};0.00;221200.00;{'nameRu': 'Товар'}
000640000209/230580/00;"{'nameRu': 'ТОО ""PetroRetail""'}";Бензин АИ 92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5867326.82;{'nameRu': 'Товар'}
000640000209/230530/01;{'nameRu': 'ИП Береке'};Вал карданный;{'nameRu': 'Запрос ценовых предложений'};0.00;49400.00;{'nameRu': 'Товар'}
000640000209/230579/00;{'nameRu': 'ИП ШИБИЦКАЯ НАТАЛЬЯ МИХАЙЛОВНА'};Мойка высокого давления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;70560.00;{'nameRu': 'Товар'}
000640000209/230491/01;{'nameRu': 'ИП ТУХМЕТОВА Г.Е.'};Тормозные колодки;{'nameRu': 'Запрос ценовых предложений'};0.00;9600.00;{'nameRu': 'Товар'}
000640000209/230578/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Asia bastau parts""'}";Плитка керамогранитная;{'nameRu': 'Запрос ценовых предложений'};0.00;719820.00;{'nameRu': 'Товар'}
000640000209/230577/00;"{'nameRu': 'ТОО ""NESST""'}";Муфта компрессионная;{'nameRu': 'Запрос ценовых предложений'};0.00;174720.00;{'nameRu': 'Товар'}
000640000209/230576/00;{'nameRu': 'ИП АДИНУР'};Муфта компрессионная;{'nameRu': 'Запрос ценовых предложений'};0.00;166660.00;{'nameRu': 'Товар'}
000640000209/230575/00;{'nameRu': 'ИП Кукенов'};Муфта компрессионная;{'nameRu': 'Запрос ценовых предложений'};0.00;55200.00;{'nameRu': 'Товар'}
000640000209/230574/00;{'nameRu': 'ИП Тажетдинова'};Насос ЭЦВ-8;{'nameRu': 'Запрос ценовых предложений'};0.00;377776.00;{'nameRu': 'Товар'}
000640000209/230573/00;"{'nameRu': 'ТОО ""Луч НЛ""'}";Автомат 40 А;{'nameRu': 'Запрос ценовых предложений'};0.00;9296.00;{'nameRu': 'Товар'}
000640000209/230572/00;{'nameRu': 'ABADAN'};Противогаз;{'nameRu': 'Запрос ценовых предложений'};0.00;1033300.00;{'nameRu': 'Товар'}
000640000209/230571/00;"{'nameRu': 'ТОО ""BS Expert""'}";Воздуховод, тройник, переход;{'nameRu': 'Запрос ценовых предложений'};0.00;293000.00;{'nameRu': 'Товар'}
000640000209/230515/01;{'nameRu': 'ИП ТABYS2KZ'};Полуботинки женские;{'nameRu': 'Запрос ценовых предложений'};0.00;695000.00;{'nameRu': 'Товар'}
000640000209/230570/00;{'nameRu': 'ИП ТИРЯННИК С.В.'};Рем.комплект;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;100336.32;{'nameRu': 'Товар'}
000640000209/230150/01;"{'nameRu': 'ИП ""Назарбаева""'}";Обратный клапан;{'nameRu': 'Запрос ценовых предложений'};1592160.00;1592160.00;{'nameRu': 'Товар'}
000640000209/230483/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""MAD Asia""'}";Агрегат электронасосный;{'nameRu': 'Запрос ценовых предложений'};0.00;620480.00;{'nameRu': 'Товар'}
000640000209/230569/00;"{'nameRu': 'У-е ""Частная автошкола ""Автомобилист""'}";Проведение технического осмотра;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;176500.00;{'nameRu': 'Услуга'}
000640000209/230568/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Газоанализатор, насосы;{'nameRu': 'Запрос ценовых предложений'};0.00;2696490.72;{'nameRu': 'Товар'}
000640000209/230567/00;{'nameRu': 'ИП Әбілханова'};Колосник котла отопления;{'nameRu': 'Запрос ценовых предложений'};0.00;1653000.00;{'nameRu': 'Товар'}
000640000209/230566/00;{'nameRu': 'МОЛДАБЕК'};Домкрат;{'nameRu': 'Запрос ценовых предложений'};0.00;27501.60;{'nameRu': 'Товар'}
000640000209/230565/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""КосДинКом""'}";Запчати;{'nameRu': 'Запрос ценовых предложений'};0.00;255382.40;{'nameRu': 'Товар'}
000640000209/230564/00;{'nameRu': 'ИП Королев Владимир Александрович'};Накладка тормозной колодки;{'nameRu': 'Запрос ценовых предложений'};0.00;19150.00;{'nameRu': 'Товар'}
000640000209/230563/00;{'nameRu': 'ИП ТИРЯННИК С.В.'};Запчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;153758.08;{'nameRu': 'Товар'}
000640000209/230562/00;"{'nameRu': 'КГП ""Аркалыкская региональная больница"" Управления здравоохранения акимата Костанайской области'}";Анализ микрореакция;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;173940.00;{'nameRu': 'Услуга'}
000640000209/230499/01;{'nameRu': 'Birlik'};Автошины;{'nameRu': 'Запрос ценовых предложений'};0.00;193536.00;{'nameRu': 'Товар'}
000640000209/230406/02;"{'nameRu': 'Ж/К  ""БАХЫТЖАН""'}";Задвижки;{'nameRu': 'Открытый конкурс'};6184606.77;6926759.58;{'nameRu': 'Товар'}
000640000209/230439/02;"{'nameRu': 'Ж/К  ""БАХЫТЖАН""'}";Задвижки;{'nameRu': 'Открытый конкурс'};3059234.08;3426342.17;{'nameRu': 'Товар'}
000640000209/230561/00;"{'nameRu': 'ТОО ""Kst trade""'}";Кислород;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;192000.00;{'nameRu': 'Товар'}
000640000209/230560/00;{'nameRu': 'ИП Аяла'};Кабель;{'nameRu': 'Запрос ценовых предложений'};0.00;30900.00;{'nameRu': 'Товар'}
000640000209/230559/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Aroma trade""'}";Газоанализатор, насосы;{'nameRu': 'Запрос ценовых предложений'};0.00;2394544.00;{'nameRu': 'Товар'}
000640000209/230558/00;"{'nameRu': 'ОО ""Павлодарское областное добровольное общество инвалидов""'}";Спец.одежда;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;350000.00;{'nameRu': 'Работа'}
000640000209/230406/01;"{'nameRu': 'Ж/К  ""БАХЫТЖАН""'}";Задвижки чугун;{'nameRu': 'Открытый конкурс'};0.00;6926759.58;{'nameRu': 'Товар'}
000640000209/230439/01;"{'nameRu': 'Ж/К  ""БАХЫТЖАН""'}";Задвижки чугун;{'nameRu': 'Открытый конкурс'};0.00;3426342.17;{'nameRu': 'Товар'}
000640000209/230489/01;{'nameRu': 'КУДИСОВА МАРИЯ АЛЕКСАНДРОВНА'};Корзина сцепления;{'nameRu': 'Запрос ценовых предложений'};0.00;43912.00;{'nameRu': 'Товар'}
000640000209/230557/00;{'nameRu': 'ИП ДАУРЕНБЕКОВ А.А.'};ТЭН 120/1,0 КВТ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;40000.00;{'nameRu': 'Товар'}
000640000209/230556/00;"{'nameRu': 'ТОО ""Росзапчасть""'}";Диск сцепления;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;55888.00;{'nameRu': 'Товар'}
000640000209/230555/00;{'nameRu': 'ИП Муса'};Кабель КГ3х95+1х35;{'nameRu': 'Запрос ценовых предложений'};0.00;3299400.00;{'nameRu': 'Товар'}
000640000209/230554/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Вакуумный насос;{'nameRu': 'Запрос ценовых предложений'};0.00;163316.16;{'nameRu': 'Товар'}
000640000209/230553/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Трансформатор ТМГ;{'nameRu': 'Запрос ценовых предложений'};0.00;2414516.16;{'nameRu': 'Товар'}
000640000209/230552/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Двигатель, коробка, радиатор;{'nameRu': 'Запрос ценовых предложений'};0.00;1312028.48;{'nameRu': 'Товар'}
000640000209/230551/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Трансформатор ТМГ;{'nameRu': 'Запрос ценовых предложений'};0.00;2412480.00;{'nameRu': 'Товар'}
000640000209/230550/00;"{'nameRu': 'ТОО ""ЭлектроДвиж""'}";Зажим;{'nameRu': 'Запрос ценовых предложений'};0.00;120000.00;{'nameRu': 'Товар'}
000640000209/230549/00;{'nameRu': 'ИП САРСЕНБАЕВ С.Х.'};Амперметр;{'nameRu': 'Запрос ценовых предложений'};0.00;107200.00;{'nameRu': 'Товар'}
000640000209/230548/00;"{'nameRu': 'ИП ""АЙЗЕРЕ""'}";Холодильник;{'nameRu': 'Запрос ценовых предложений'};0.00;110204.64;{'nameRu': 'Товар'}
000640000209/230547/00;{'nameRu': 'ИП КАЛИНИЧЕНКО КИРИЛЛ ВЯЧЕСЛАВОВИЧ'};Коробка передач;{'nameRu': 'Запрос ценовых предложений'};0.00;282345.00;{'nameRu': 'Товар'}
000640000209/230546/00;{'nameRu': 'ИП Элемент'};Фланец;{'nameRu': 'Запрос ценовых предложений'};0.00;406265.00;{'nameRu': 'Товар'}
000640000209/230545/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Вакуумный насос;{'nameRu': 'Запрос ценовых предложений'};0.00;161280.00;{'nameRu': 'Товар'}
000640000209/230544/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AVE CAPITAL""'}";Масло турбинное;{'nameRu': 'Запрос ценовых предложений'};0.00;1565760.00;{'nameRu': 'Товар'}
000640000209/230543/00;{'nameRu': 'ИП Запорожский Александр Владимирович'};Пожарный напорный ствол;{'nameRu': 'Запрос ценовых предложений'};0.00;74979.00;{'nameRu': 'Товар'}
000640000209/230542/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""AKK COMPANY""'}";Запчасти;{'nameRu': 'Запрос ценовых предложений'};0.00;1166000.00;{'nameRu': 'Товар'}
000640000209/230541/00;"{'nameRu': 'ТОО ""КарСибресурс""'}";Сульфат алюминия;{'nameRu': 'Запрос ценовых предложений'};0.00;4872000.00;{'nameRu': 'Товар'}
000640000209/230540/00;{'nameRu': 'ИП Мукатов Мирас Айтбаевич'};Гипохлорит натрия;{'nameRu': 'Запрос ценовых предложений'};0.00;960300.00;{'nameRu': 'Товар'}
000640000209/230538/00;"{'nameRu': 'ТОО ""ДПЭ Инжиниринг""'}";Набор инструментов;{'nameRu': 'Запрос ценовых предложений'};0.00;61432.00;{'nameRu': 'Товар'}
000640000209/230537/00;"{'nameRu': 'ИП ""ЭРИДАН АЛЬФА""'}";Пожарный рукав;{'nameRu': 'Запрос ценовых предложений'};0.00;651291.20;{'nameRu': 'Товар'}
000640000209/230536/00;{'nameRu': 'Филиал РГП на ПХВ «Национальный центр экспертизы» КСЭК МЗ РК по Костанайской области'};Исследования воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;38900.00;{'nameRu': 'Услуга'}
000640000209/230490/01;{'nameRu': 'ИП Запчасть Трейд'};Цилиндр сцепления;{'nameRu': 'Запрос ценовых предложений'};0.00;23333.00;{'nameRu': 'Товар'}
000640000209/230493/01;"{'nameRu': 'ИП  ""НҰРИСЛАМ""'}";Рулевой редуктор;{'nameRu': 'Запрос ценовых предложений'};0.00;328888.00;{'nameRu': 'Товар'}
000640000209/230535/00;"{'nameRu': 'ТОО ""Kst trade""'}";Кислород;{'nameRu': 'Запрос ценовых предложений'};0.00;192000.00;{'nameRu': 'Товар'}
000640000209/230534/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Сетка, панель, уголок;{'nameRu': 'Запрос ценовых предложений'};0.00;2355645.00;{'nameRu': 'Товар'}
000640000209/230428/02;{'nameRu': 'ИП Омарова Д'};Муфта компрессионная;{'nameRu': 'Запрос ценовых предложений'};0.00;35780.00;{'nameRu': 'Товар'}
000640000209/230533/00;{'nameRu': 'Шаненов Маулен Бурамбаевич'};Стартер;{'nameRu': 'Запрос ценовых предложений'};0.00;19000.00;{'nameRu': 'Товар'}
000640000209/230532/00;{'nameRu': 'Достык  group'};Опора коробки передач;{'nameRu': 'Запрос ценовых предложений'};0.00;10400.00;{'nameRu': 'Товар'}
000640000209/230531/00;{'nameRu': 'Арсенал'};Кронштейн двигателя;{'nameRu': 'Запрос ценовых предложений'};0.00;8129.00;{'nameRu': 'Товар'}
000640000209/230530/00;{'nameRu': 'ИП Береке'};Вал карданный;{'nameRu': 'Запрос ценовых предложений'};0.00;49400.00;{'nameRu': 'Товар'}
000640000209/230529/00;{'nameRu': 'ИП Кожуров С.М.'};Вал карданный, диски;{'nameRu': 'Запрос ценовых предложений'};0.00;76569.92;{'nameRu': 'Товар'}
000640000209/230370/01;"{'nameRu': 'ООИ ""Zharkyn bolashak Almaty""'}";Зимняя спец.одежда;{'nameRu': 'Запрос ценовых предложений'};5555000.00;6221600.00;{'nameRu': 'Работа'}
000640000209/230512/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЦПО ""ORKEN""'}";Услуги по обеспечению участия в мероприятиях;{'nameRu': 'Запрос ценовых предложений'};0.00;80000.00;{'nameRu': 'Услуга'}
000640000209/230528/00;{'nameRu': 'ИП Шайманова'};Разрядник;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;468000.00;{'nameRu': 'Товар'}
000640000209/230527/00;{'nameRu': 'ИП Дабылова'};Насос;{'nameRu': 'Запрос ценовых предложений'};0.00;68888.88;{'nameRu': 'Товар'}
000640000209/230526/00;{'nameRu': 'САМҒАУ'};Счетчик водомер;{'nameRu': 'Запрос ценовых предложений'};0.00;97998.00;{'nameRu': 'Товар'}
000640000209/230525/00;{'nameRu': 'ИП Мерген'};Электрод сварочный;{'nameRu': 'Запрос ценовых предложений'};0.00;930000.00;{'nameRu': 'Товар'}
000640000209/230524/00;"{'nameRu': 'ТОО ""Компания ""Торгай Строй""'}";Ремонт кровли;{'nameRu': 'Открытый конкурс'};0.00;8797600.00;{'nameRu': 'Работа'}
000640000209/230523/00;{'nameRu': 'ИП МИРОНОВА ДАРЬЯ ВЛАДИМИРОВНА'};Запчасти;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;57545.60;{'nameRu': 'Товар'}
000640000209/230522/00;"{'nameRu': 'ТОО ""Ар Газ""'}";Газ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;810096.00;{'nameRu': 'Товар'}
000640000209/230521/00;{'nameRu': 'ИП Рахимбеков'};Шланг;{'nameRu': 'Запрос ценовых предложений'};0.00;64500.00;{'nameRu': 'Товар'}
000640000209/230520/00;"{'nameRu': 'ТОО ""Medial.kz""'}";Анализатор кислорода;{'nameRu': 'Запрос ценовых предложений'};0.00;497900.00;{'nameRu': 'Товар'}
000640000209/230519/00;"{'nameRu': 'ТОО ""ТехноХолдинг-М""'}";Газоанализатор;{'nameRu': 'Запрос ценовых предложений'};0.00;368345.60;{'nameRu': 'Товар'}
000640000209/230518/00;{'nameRu': 'ИП Шайманова'};Выключатель;{'nameRu': 'Запрос ценовых предложений'};0.00;64000.00;{'nameRu': 'Товар'}
000640000209/230517/00;"{'nameRu': 'ТОО ""GUL""'}";Сетка, уголок, лист стальной, отвод;{'nameRu': 'Запрос ценовых предложений'};0.00;2298000.00;{'nameRu': 'Товар'}
000640000209/230516/00;{'nameRu': 'ИП РОМАНОВ РОМАН ВЛАДИМИРОВИЧ'};Разрядник;{'nameRu': 'Запрос ценовых предложений'};0.00;7104060.00;{'nameRu': 'Товар'}
000640000209/230515/00;{'nameRu': 'ИП ТABYS2KZ'};Сапоги;{'nameRu': 'Запрос ценовых предложений'};0.00;695000.00;{'nameRu': 'Товар'}
000640000209/230514/00;"{'nameRu': 'ТОО ""QAZAQ TECHNOLOGY LTD""'}";Ноутбук;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};1002000.00;1122240.00;{'nameRu': 'Товар'}
000640000209/230513/00;{'nameRu': 'Индивидуальный предприниматель Пенькова Н.П.'};Провод АС;{'nameRu': 'Запрос ценовых предложений'};0.00;1384320.00;{'nameRu': 'Товар'}
000640000209/230467/01;"{'nameRu': 'ТОО ""БН-Энерго""'}";Лампа светодиодная;{'nameRu': 'Запрос ценовых предложений'};0.00;83944.00;{'nameRu': 'Товар'}
