contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060940007535/230010/01;"{'nameRu': 'ТОО ""ГБР Арыстан""'}";Обслуживание тревожной сигнализации с выездом группы быстрого реагирования;{'nameRu': 'Запрос ценовых предложений'};55857.14;93850.40;{'nameRu': 'Услуга'}
060940007535/230060/01;"{'nameRu': 'ТОО ""Охранное агентство ""Іскер""'}";Услуги охраны;{'nameRu': 'Открытый конкурс'};528801.79;1771200.00;{'nameRu': 'Услуга'}
060940007535/230076/00;"{'nameRu': 'ИП ""ИлЕр"" Distribution'}";Продление лицензии антивирусной программы;{'nameRu': 'Запрос ценовых предложений'};0.00;86240.00;{'nameRu': 'Услуга'}
060940007535/230075/00;{'nameRu': 'ИП Урынбаев Нурлан Тулегенович'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};4185282.54;20840894.00;{'nameRu': 'Товар'}
060940007535/230074/00;{'nameRu': 'ИП МАДИЯРОВА С.Б.'};Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};792410.71;5000000.00;{'nameRu': 'Товар'}
060940007535/230073/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ЛАСТОЧКА-2021""'}";Азық-түлік;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};437186.79;1886400.00;{'nameRu': 'Товар'}
060940007535/230072/00;"{'nameRu': 'ТОО ""Милх""'}";Продукты питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};2967450.01;9555150.00;{'nameRu': 'Товар'}
060940007535/230071/00;"{'nameRu': 'ИП ""EG GROUP""'}";Монтаж системы видеонаблюдения;{'nameRu': 'Запрос ценовых предложений'};0.00;800000.00;{'nameRu': 'Работа'}
060940007535/230070/00;"{'nameRu': 'ТОО ""Султан 2014""'}";Продукты питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};553979.65;1746300.00;{'nameRu': 'Товар'}
060940007535/230069/00;{'nameRu': 'ИП КУРМАНГАЛИЕВ А.М.'};Продукты питания;{'nameRu': 'Из одного источника путем прямого заключения договора по питанию обучающихся'};512695.47;1595448.00;{'nameRu': 'Товар'}
060940007535/230035/01;"{'nameRu': 'ТОО ""Милх""'}";Покупка продуктов питания;{'nameRu': 'Конкурс по приобретению товаров, связанных с обеспечением питания воспитанников и обучающихся'};4759046.43;9555150.00;{'nameRu': 'Товар'}
060940007535/230068/00;{'nameRu': 'ИП Салтанат'};перчатки нитриловые;{'nameRu': 'Запрос ценовых предложений'};0.00;13014.00;{'nameRu': 'Товар'}
060940007535/230067/00;{'nameRu': 'ИП ЖУСУПОВА МАРАЛ'};Материал кровельный Технониколь;{'nameRu': 'Электронный магазин'};0.00;143820.00;{'nameRu': 'Товар'}
060940007535/230066/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";Покупка лекарств;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;101146.68;{'nameRu': 'Товар'}
060940007535/230065/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Энергонорма""'}";Проверка знаний ПТБ, ПТЭ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};10600.00;10600.00;{'nameRu': 'Услуга'}
060940007535/230064/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Мегаэнергоэкспертиза""'}";Реконструкция электрооборудования в столовой детского сада;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};393319.00;440517.28;{'nameRu': 'Работа'}
060940007535/230063/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Строительные материалы;{'nameRu': 'Запрос ценовых предложений'};53717.00;60163.04;{'nameRu': 'Товар'}
060940007535/230062/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Модуль Тарификация в образовании; сопровождение сентябрь-ноябрь 2023 год";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;155150.00;{'nameRu': 'Услуга'}
060940007535/230049/01;{'nameRu': 'ИП СМАГУЛОВ К.М.'};Ремонт медицинского и процедурного кабинетов;{'nameRu': 'Запрос ценовых предложений'};1293910.00;1293910.00;{'nameRu': 'Работа'}
060940007535/230061/00;{'nameRu': 'ИП СМАГУЛОВ К.М.'};Дверь межкомнатная;{'nameRu': 'Электронный магазин'};163500.00;163500.00;{'nameRu': 'Товар'}
060940007535/230047/01;"{'nameRu': 'ТОО ""МАСТЕР-2007""'}";Текущей ремонт коридора и тамбуров;{'nameRu': 'Запрос ценовых предложений'};8840290.00;9901124.80;{'nameRu': 'Работа'}
060940007535/230060/00;"{'nameRu': 'ТОО ""Охранное агентство ""Іскер""'}";Услуги охраны;{'nameRu': 'Открытый конкурс'};0.00;1800000.00;{'nameRu': 'Услуга'}
060940007535/230059/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""РемВиК""'}";Ремонт стиральных машин;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};35000.00;35000.00;{'nameRu': 'Услуга'}
060940007535/230058/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};53495.54;59915.00;{'nameRu': 'Услуга'}
060940007535/230057/00;"{'nameRu': 'ТОО ""EkoLabRecycling""'}";Утилизация ртутьсодержащих ламп;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10000.00;{'nameRu': 'Услуга'}
060940007535/230056/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""НИАЛ""'}";Поверка вентиляционных каналов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};100000.00;100000.00;{'nameRu': 'Услуга'}
060940007535/230055/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""НИАЛ""'}";Обработка деревянных конструкций огнезащитным составом;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3500.00;3500.00;{'nameRu': 'Услуга'}
060940007535/230054/00;"{'nameRu': 'ТОО ""Производственно-коммерческая фирма ""Теплосервис""'}";Услуги по поверке средств измерений;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};11250.00;12600.00;{'nameRu': 'Услуга'}
060940007535/230053/00;{'nameRu': 'ИП КУЖАХМЕТОВ ГАБИТ СЕРЕКБАЕВИЧ'};Обслуживание систем детского сада;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};180400.00;180400.00;{'nameRu': 'Услуга'}
060940007535/230052/00;{'nameRu': 'Росток'};Работы с ландшафтным дизайном;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};130000.00;130000.00;{'nameRu': 'Работа'}
060940007535/230051/00;"{'nameRu': 'АО ""КСЖ ""Евразия""'}";Страхование сотрудников детского сада;{'nameRu': 'Запрос ценовых предложений'};80910.00;80910.00;{'nameRu': 'Услуга'}
060940007535/230050/00;"{'nameRu': 'ТОО ""Первый Бит Костанай""'}";Подписка на ИТС;{'nameRu': 'Запрос ценовых предложений'};80357.14;90000.00;{'nameRu': 'Услуга'}
060940007535/230049/00;{'nameRu': 'ИП СМАГУЛОВ К.М.'};Ремонт медицинского и процедурного кабинетов;{'nameRu': 'Запрос ценовых предложений'};0.00;1050000.00;{'nameRu': 'Работа'}
060940007535/230048/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Экспресс - Пресса""'}";Подписка на периодические издания согласно тех спецификации;{'nameRu': 'Из одного источника путем прямого заключения договора'};69085.71;77376.00;{'nameRu': 'Услуга'}
060940007535/230047/00;"{'nameRu': 'ТОО ""МАСТЕР-2007""'}";Текущей ремонт коридора и тамбуров;{'nameRu': 'Запрос ценовых предложений'};0.00;7199998.40;{'nameRu': 'Работа'}
060940007535/230046/00;{'nameRu': 'AVS'};Промывка и опрессовка системы отопления;{'nameRu': 'Запрос ценовых предложений'};24400.00;24400.00;{'nameRu': 'Услуга'}
060940007535/230045/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Продление регистрации доменного имени;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
