contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060140003781/230032/00;{'nameRu': 'ИП BI BI'};ремонт служебного автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;340000.00;{'nameRu': 'Работа'}
060140003781/230031/00;"{'nameRu': 'ТОО ""Журналист""'}";публикация в СМИ;{'nameRu': 'Запрос ценовых предложений'};0.00;200000.00;{'nameRu': 'Услуга'}
060140003781/230030/00;{'nameRu': 'ИП Алтын Дала'};конкурс 30 уч;{'nameRu': 'Запрос ценовых предложений'};0.00;874999.00;{'nameRu': 'Работа'}
060140003781/230029/00;"{'nameRu': 'ТОО ""Гелиос""'}";ГСМ АИ-92;{'nameRu': 'Запрос ценовых предложений'};0.00;161602.56;{'nameRu': 'Товар'}
060140003781/230028/00;"{'nameRu': 'ТОО ""ПЛЮСМИКРО ПЕТРОПАВЛОВСК""'}";компьютер в комплекте;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;308000.00;{'nameRu': 'Товар'}
060140003781/230027/00;{'nameRu': 'ИП Алтын Дала'};Земелеустроительные и земельно-кадастровые работы;{'nameRu': 'Запрос ценовых предложений'};0.00;836000.00;{'nameRu': 'Работа'}
060140003781/230026/00;"{'nameRu': 'Республиканское государственное предприятие на праве хозяйственного ведения ""Национальный центр геодезии и пространственной информации"" Комитета геодезии и картографии Министерства цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан'}";разработка ключей;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6454300.00;{'nameRu': 'Работа'}
060140003781/230025/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;131925.16;{'nameRu': 'Работа'}
060140003781/230024/00;"{'nameRu': 'ТОО ""Гелиос""'}";ГСМ  бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};95175.60;147595.39;{'nameRu': 'Товар'}
060140003781/230023/00;{'nameRu': 'ИП Чеботарев'};бумага А4;{'nameRu': 'Запрос ценовых предложений'};60416.00;60416.00;{'nameRu': 'Товар'}
060140003781/230022/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка;{'nameRu': 'Из одного источника путем прямого заключения договора'};78526.88;87950.11;{'nameRu': 'Работа'}
060140003781/230021/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка;{'nameRu': 'Из одного источника путем прямого заключения договора'};21594.89;24186.28;{'nameRu': 'Работа'}
060140003781/230020/00;"{'nameRu': 'ТОО ""Журналист""'}";публикация в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};171700.00;225000.00;{'nameRu': 'Услуга'}
060140003781/230019/00;{'nameRu': 'Қойшыбекова А.М.'};бланки;{'nameRu': 'Запрос ценовых предложений'};9998.00;9998.00;{'nameRu': 'Услуга'}
060140003781/230018/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка 2 участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};39263.45;43975.06;{'nameRu': 'Работа'}
060140003781/230017/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка 3 участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};58895.17;65962.59;{'nameRu': 'Работа'}
060140003781/230016/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};оценка;{'nameRu': 'Из одного источника путем прямого заключения договора'};84416.39;94546.36;{'nameRu': 'Работа'}
060140003781/230015/00;{'nameRu': 'ИП МУФТАНДИНОВ А.В.'};заправка картриджей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};60000.00;60000.00;{'nameRu': 'Услуга'}
060140003781/230014/00;{'nameRu': 'ИП BI BI'};ремонт служебного автомобиля;{'nameRu': 'Запрос ценовых предложений'};300000.00;300000.00;{'nameRu': 'Работа'}
060140003781/230013/00;"{'nameRu': 'ТОО ""Журналист""'}";публикация в СМИ;{'nameRu': 'Запрос ценовых предложений'};316000.00;316000.00;{'nameRu': 'Услуга'}
060140003781/230012/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой оценочной  стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};147237.89;164906.44;{'nameRu': 'Работа'}
060140003781/230011/00;{'nameRu': 'ИП ЗЕМплюс'};Землеустроительные работы;{'nameRu': 'Запрос ценовых предложений'};940000.00;940000.00;{'nameRu': 'Работа'}
060140003781/230010/00;"{'nameRu': 'ТОО ""СОЦСЕРВИС""'}";вывоз и складирование ТБО на 2023г;{'nameRu': 'Запрос ценовых предложений'};0.00;17920.00;{'nameRu': 'Услуга'}
060140003781/230009/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92 в талонах;{'nameRu': 'Запрос ценовых предложений'};260422.50;291673.20;{'nameRu': 'Товар'}
060140003781/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги Интернета;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;262320.00;{'nameRu': 'Услуга'}
060140003781/230007/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;63680.00;{'nameRu': 'Услуга'}
060140003781/230006/00;{'nameRu': 'ИП Джанадилова'};техническое обслуживание компьютеров на 2023 год.;{'nameRu': 'Запрос ценовых предложений'};120000.00;169970.00;{'nameRu': 'Услуга'}
060140003781/230005/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Водоснабжение на 2023 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;163185.98;{'nameRu': 'Услуга'}
060140003781/230004/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Электроснабжение на 2023 год.;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;400000.00;{'nameRu': 'Услуга'}
060140003781/230003/00;{'nameRu': 'ГКП «Житикаракоммунэнерго» ГУ «Отдел жилищно-коммунального хозяйства, пассажирского транспорта, автомобильных дорог и жилищной инспекции акимата Житикаринского района»'};Теплоснабжение на 2023 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1063000.00;{'nameRu': 'Услуга'}
060140003781/230002/00;{'nameRu': 'ИП ЖАПАРОВА А.А.'};1С Бухгалтерия в ГУ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};246500.00;290000.00;{'nameRu': 'Услуга'}
060140003781/230001/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по пользованию информационной системой электронных торгов по продаже имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;3450.00;{'nameRu': 'Услуга'}
