contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140006556/230459/00;{'nameRu': 'ИП ВАБИЩЕВИЧ АЛЕКСАНДР ЯКОВЛЕВИЧ'};Технический осмотр автобусов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};60000.00;60000.00;{'nameRu': 'Услуга'}
050140006556/230458/00;{'nameRu': 'ТУГЕЛЬБАЕВА  РАИСА  КУРМАНГАЛИЕВНА'};Электроплита в Береговую школу;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;333928.00;{'nameRu': 'Товар'}
050140006556/230457/00;{'nameRu': 'ИП НУРАБАЕВА ГУЛЬМИРА САКТАПБЕРГЕНОВНА'};Услуги по проведению лабораторных/лабораторно-инструментальных исследований/анализов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;34610.00;{'nameRu': 'Услуга'}
050140006556/230456/00;{'nameRu': 'ИП Ахмад'};Демонтаж-монтаж дымовой трубы;{'nameRu': 'Запрос ценовых предложений'};0.00;699999.00;{'nameRu': 'Работа'}
050140006556/230455/00;{'nameRu': 'ИП STRATTON OAKMONT'};Доставка и установка дымососа ДН-6,3 в Приозерную школу, согласно технической спецификации.;{'nameRu': 'Запрос ценовых предложений'};0.00;1144000.00;{'nameRu': 'Работа'}
050140006556/230453/00;"{'nameRu': ""ИП ''НЕСІБЕЛІ''""}";Машина стиральная;{'nameRu': 'Запрос ценовых предложений'};0.00;166467.00;{'nameRu': 'Товар'}
050140006556/230452/00;"{'nameRu': 'ТОО ""mason""'}";Приобретение системных блоков.;{'nameRu': 'Запрос ценовых предложений'};0.00;282000.00;{'nameRu': 'Товар'}
050140006556/230451/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Медиа-корпорация ""ЗАҢ""'}";Услуги по подготовке информационных материалов и публикации/размещению в средствах массовой информации;{'nameRu': 'Запрос ценовых предложений'};0.00;41328.00;{'nameRu': 'Услуга'}
050140006556/230450/00;{'nameRu': 'ИП Сарсенова'};Приобретение холодильников;{'nameRu': 'Запрос ценовых предложений'};0.00;251250.00;{'nameRu': 'Товар'}
050140006556/230449/00;"{'nameRu': 'ТОО ""KGS Group & Co""'}";Государственный Флаг РК размер 1*2 метра, габардин с бахромой, кабинетный.;{'nameRu': 'Электронный магазин'};0.00;201600.00;{'nameRu': 'Товар'}
