contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140002994/230038/00;"{'nameRu': 'ИП ""Суглобов А.В""'}";приобретение  масло трансмиссионное;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};15625.00;15625.00;{'nameRu': 'Товар'}
050140002994/230037/00;{'nameRu': 'ИП Турсунова А.К.'};приобретение бензина АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;547807.77;{'nameRu': 'Товар'}
050140002994/230036/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ZARYA-2018""'}";приобретение масло моторное летнее для служебного автомобиля;{'nameRu': 'Запрос ценовых предложений'};18000.00;18000.00;{'nameRu': 'Товар'}
050140002994/230035/00;{'nameRu': 'ИП Аубакиров'};приобретение запасных частей для служебного автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};68000.00;68000.00;{'nameRu': 'Товар'}
050140002994/230034/00;{'nameRu': 'ИП РоллТ'};приобретение запасных частей для служебного автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};15194.97;15194.97;{'nameRu': 'Товар'}
050140002994/230033/00;{'nameRu': 'Poligraff'};услуги по изготовлению баннеров;{'nameRu': 'Запрос ценовых предложений'};18200.00;18200.00;{'nameRu': 'Услуга'}
050140002994/230032/00;{'nameRu': 'ИП Мамаева Лэйла Валерьевна'};"приобретение манипулятора &quot;Мышь&quot;";{'nameRu': 'Запрос ценовых предложений'};11725.00;11725.00;{'nameRu': 'Товар'}
050140002994/230031/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};услуги проведения ведомственной экспертизы для среднего ремонта автомобильных дорог улицы Центральная, улицы Комсомольская, улицы Набережная  села Карамырза, Карасуского района;{'nameRu': 'Из одного источника путем прямого заключения договора'};401161.61;449301.00;{'nameRu': 'Услуга'}
050140002994/230030/00;{'nameRu': 'ИП Нуримов'};приобретение трубы;{'nameRu': 'Из одного источника путем прямого заключения договора'};80660.00;80660.00;{'nameRu': 'Товар'}
050140002994/230029/00;{'nameRu': 'ИП Нуримов'};приобретение рассады петуньи, горшков;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};37950.00;37950.00;{'nameRu': 'Товар'}
050140002994/230028/00;{'nameRu': 'ИП Нуримов'};приобретение краски;{'nameRu': 'Запрос ценовых предложений'};60000.00;60000.00;{'nameRu': 'Товар'}
050140002994/230027/00;{'nameRu': 'ИП Мамаева Лэйла Валерьевна'};приобретение краски зеленой масляной;{'nameRu': 'Из одного источника путем прямого заключения договора'};287989.00;287989.00;{'nameRu': 'Товар'}
050140002994/230026/00;{'nameRu': 'ИП Нуримов'};приобретение триммера бензинового;{'nameRu': 'Из одного источника путем прямого заключения договора'};31000.00;31000.00;{'nameRu': 'Товар'}
050140002994/230025/00;"{'nameRu': 'ИП ""Best Com""'}";приобретение видеокамеры;{'nameRu': 'Электронный магазин'};98150.00;98150.00;{'nameRu': 'Товар'}
050140002994/230024/00;{'nameRu': 'ИП Beyond ZERO'};приобретение принтера;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};83240.00;83240.00;{'nameRu': 'Товар'}
