contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970540001076/230120/00;{'nameRu': 'ИП ПЕРЦЕВ М.Ю.'};Изготовление двери. Монтаж, демонтаж.;{'nameRu': 'Запрос ценовых предложений'};0.00;230000.00;{'nameRu': 'Работа'}
970540001076/230119/00;{'nameRu': 'Barys LTD'};Видеокарта;{'nameRu': 'Электронный магазин'};0.00;205000.00;{'nameRu': 'Товар'}
970540001076/230118/00;"{'nameRu': 'ИП ""Smart House""'}";SSD накопитель;{'nameRu': 'Электронный магазин'};0.00;106570.24;{'nameRu': 'Товар'}
970540001076/230117/00;{'nameRu': 'ИП Иса'};Диск жесткий;{'nameRu': 'Электронный магазин'};0.00;119424.00;{'nameRu': 'Товар'}
970540001076/230114/01;"{'nameRu': 'ТОО ""АРКДЕКОН ЛТД""'}";Составление сметной документации, текущего ремонта;{'nameRu': 'Запрос ценовых предложений'};0.00;48200.00;{'nameRu': 'Работа'}
970540001076/230116/00;{'nameRu': 'ИП СТАРШИНИН АНДРЕЙ ВАСИЛЬЕВИЧ'};Ремонт элеваторного узла;{'nameRu': 'Запрос ценовых предложений'};0.00;169400.00;{'nameRu': 'Работа'}
970540001076/230115/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Лента малярная (белый);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1668.80;{'nameRu': 'Товар'}
970540001076/230114/00;"{'nameRu': 'ТОО ""АРКДЕКОН ЛТД""'}";Составление сметной документации, текущего ремонта;{'nameRu': 'Запрос ценовых предложений'};0.00;48200.00;{'nameRu': 'Работа'}
970540001076/230113/00;{'nameRu': 'Bookz.kz'};книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};18300.00;18300.00;{'nameRu': 'Товар'}
970540001076/230112/00;{'nameRu': 'Bookz.kz'};книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};41400.00;41400.00;{'nameRu': 'Товар'}
970540001076/230111/00;{'nameRu': 'ИП Быстренко А.А.'};книга;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9400.00;9400.00;{'nameRu': 'Товар'}
970540001076/230110/00;"{'nameRu': 'ТОО ""Алғаят""'}";книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};27000.00;30240.00;{'nameRu': 'Товар'}
970540001076/230109/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Банковские услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;4000.00;{'nameRu': 'Услуга'}
970540001076/230108/00;{'nameRu': 'Bookz.kz'};книги;{'nameRu': 'Запрос ценовых предложений'};52300.00;52300.00;{'nameRu': 'Товар'}
970540001076/230107/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16900.00;16900.00;{'nameRu': 'Товар'}
970540001076/230106/00;"{'nameRu': 'ТОО ""Эталон Авто Костанай""'}";Бензин АИ-92;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;143495.52;{'nameRu': 'Товар'}
970540001076/230105/00;"{'nameRu': 'ИП  ""ASSORTI  TRADE ""'}";книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};72474.00;72474.00;{'nameRu': 'Товар'}
970540001076/230104/00;{'nameRu': 'ИП Быстренко А.А.'};книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};12760.00;12760.00;{'nameRu': 'Товар'}
970540001076/230103/00;{'nameRu': 'ИП Быстренко А.А.'};книги;{'nameRu': 'Запрос ценовых предложений'};122910.00;122910.00;{'nameRu': 'Товар'}
970540001076/230102/00;{'nameRu': 'ИП ИНЮШКИН ВЛАДИМИР ПЕТРОВИЧ'};книги;{'nameRu': 'Запрос ценовых предложений'};29060.00;29060.00;{'nameRu': 'Товар'}
970540001076/230101/00;{'nameRu': 'Рашида'};книги;{'nameRu': 'Запрос ценовых предложений'};4100.00;4592.00;{'nameRu': 'Товар'}
970540001076/230100/00;"{'nameRu': 'ТОО ""Детский центр развития лидерства ""Дарынды бала""'}";Дарынды бала әлемі Сказки народов мира V томов на 2-х языках (Твёрдый переплёт);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};16500.00;16500.00;{'nameRu': 'Товар'}
970540001076/230099/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Издательство Фолиант""'}";книги;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};117660.00;131779.20;{'nameRu': 'Товар'}
970540001076/230098/00;{'nameRu': 'ИП Жакипова'};Определение качества огнезащитной обработки;{'nameRu': 'Запрос ценовых предложений'};0.00;35550.00;{'nameRu': 'Услуга'}
970540001076/230097/00;{'nameRu': 'МОЛДАХМЕТ НҰРЛЫБЕК'};Растворитель;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;900.00;{'nameRu': 'Товар'}
970540001076/230096/00;{'nameRu': 'ИП ТАРАСОВА ОКСАНА ЮРЬЕВНА'};Колесо;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;5570.00;{'nameRu': 'Товар'}
970540001076/230095/00;{'nameRu': 'ИП АйРус'};"Приобретение товара - табло &quot; выход &quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;8399.00;{'nameRu': 'Товар'}
970540001076/230094/00;{'nameRu': 'ИП КУЖАХМЕТОВ ГАБИТ СЕРЕКБАЕВИЧ'};Услуги по испытанию контуров молнезащитного устройства;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;25000.00;{'nameRu': 'Услуга'}
970540001076/230093/00;"{'nameRu': 'Индивидуальный предприниматель ""ПАВЛЕНКО ДМИТРИЙ СЕРГЕЕВИЧ""'}";Мотор стеклоомывателя автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4500.00;{'nameRu': 'Товар'}
970540001076/230092/00;{'nameRu': 'ИП СТАРШИНИН АНДРЕЙ ВАСИЛЬЕВИЧ'};Работы по ремонту/модернизации кранов/клапанов и аналогичной запорно-регулировочной арматуры;{'nameRu': 'Запрос ценовых предложений'};0.00;238700.00;{'nameRu': 'Работа'}
970540001076/230091/00;{'nameRu': 'ИП Оспанов'};Видеокарта;{'nameRu': 'Электронный магазин'};0.00;214900.00;{'nameRu': 'Товар'}
970540001076/230075/01;{'nameRu': 'ИП MUKHTAR'};Диск жесткий;{'nameRu': 'Электронный магазин'};80000.00;89600.00;{'nameRu': 'Товар'}
970540001076/230090/00;{'nameRu': 'Ахметова А.В.'};Грабли веерные, Кисть для покраски;{'nameRu': 'Электронный магазин'};16880.00;16880.00;{'nameRu': 'Товар'}
970540001076/230089/00;{'nameRu': 'ИП ПРОСКУРА АННА НИКОЛАЕВНА'};Порошок;{'nameRu': 'Электронный магазин'};10999.80;10999.80;{'nameRu': 'Товар'}
970540001076/230088/00;{'nameRu': 'ИП БЕРНИК ВИКТОР ЧЕСЛАВОВИЧ'};Смеситель;{'nameRu': 'Электронный магазин'};13632.00;15267.84;{'nameRu': 'Товар'}
