contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
960940000784/230045/00;"{'nameRu': 'ТОО ""Евразия Пресс А""'}";ведомственная подписка;{'nameRu': 'Запрос ценовых предложений'};0.00;109400.00;{'nameRu': 'Товар'}
960940000784/230044/00;{'nameRu': 'Харченко Геннадий Демьянович'};перчатки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;1960.00;{'nameRu': 'Товар'}
960940000784/230043/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;9000.00;{'nameRu': 'Товар'}
960940000784/230042/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин Аи-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;102495.00;{'nameRu': 'Товар'}
960940000784/230041/00;{'nameRu': 'Incom'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};0.00;8910.00;{'nameRu': 'Товар'}
960940000784/230040/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};5530.00;5530.00;{'nameRu': 'Товар'}
960940000784/230039/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};9450.00;9450.00;{'nameRu': 'Товар'}
960940000784/230038/00;"{'nameRu': 'ИП ""Жетигенова""'}";канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};0.00;6400.00;{'nameRu': 'Товар'}
960940000784/230037/00;{'nameRu': 'ИП Рыбаченок Е.А.'};диспенсер;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};22321.00;22321.00;{'nameRu': 'Товар'}
960940000784/230036/00;"{'nameRu': 'ИП  ""Alta company""'}";компьютер в комплекте;{'nameRu': 'Запрос ценовых предложений'};287000.00;321440.00;{'nameRu': 'Товар'}
960940000784/230035/00;{'nameRu': 'Кулашбаева К.Т.'};цветной принтер;{'nameRu': 'Запрос ценовых предложений'};182337.00;204217.44;{'nameRu': 'Товар'}
960940000784/230034/00;"{'nameRu': 'ОО ""Этнокультурный центр ""Бірлік"" Житикаринского района'}";Услуги по организации/проведению мероприятий в рамках реализации государственного социального заказа;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};233035.71;233035.71;{'nameRu': 'Услуга'}
960940000784/230033/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";автострахование;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};25646.00;25646.00;{'nameRu': 'Услуга'}
960940000784/230032/00;"{'nameRu': 'ТОО ""Kst trade""'}";бензин марки АИ 92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};36605.36;40998.00;{'nameRu': 'Товар'}
960940000784/230031/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};8175.00;8175.00;{'nameRu': 'Товар'}
960940000784/230006/01;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";финансовые услуги;{'nameRu': 'Из одного источника путем прямого заключения договора'};20952.66;20952.66;{'nameRu': 'Услуга'}
960940000784/230030/00;"{'nameRu': 'ТОО ""Центрум""'}";услуги по изготовлению фирменных бланков;{'nameRu': 'Запрос ценовых предложений'};9600.00;9600.00;{'nameRu': 'Услуга'}
960940000784/230029/00;{'nameRu': 'Харченко Геннадий Демьянович'};хозяйственные товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3288.00;3288.00;{'nameRu': 'Товар'}
960940000784/230028/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};8500.00;8500.00;{'nameRu': 'Товар'}
960940000784/230012/01;"{'nameRu': 'КФ ""Фонд ""Жастар Рухы"" по Костанайской области""'}";Услуги по организации/проведению мероприятий в рамках реализации государственного социального заказа;{'nameRu': 'Закупка по государственному социальному заказу'};0.00;2169643.00;{'nameRu': 'Услуга'}
960940000784/230027/00;{'nameRu': 'Харченко Геннадий Демьянович'};хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};1200.00;1200.00;{'nameRu': 'Товар'}
960940000784/230026/00;{'nameRu': 'Харченко Геннадий Демьянович'};хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};5688.00;5688.00;{'nameRu': 'Товар'}
960940000784/230025/00;{'nameRu': 'Харченко Геннадий Демьянович'};хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};2408.00;2408.00;{'nameRu': 'Товар'}
960940000784/230024/00;{'nameRu': 'Харченко Геннадий Демьянович'};хозяйственные товары;{'nameRu': 'Запрос ценовых предложений'};744.00;744.00;{'nameRu': 'Товар'}
960940000784/230023/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские товары;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};10250.00;10250.00;{'nameRu': 'Товар'}
960940000784/230022/00;{'nameRu': 'ИП Клюшенков Сергей Вячеславович'};антифриз;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};14730.00;14730.00;{'nameRu': 'Товар'}
960940000784/230021/00;{'nameRu': 'ИП Клюшенков Сергей Вячеславович'};услуги по ремонту автомобиля;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};168000.00;168000.00;{'nameRu': 'Услуга'}
960940000784/230020/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};9450.00;9450.00;{'nameRu': 'Товар'}
960940000784/230019/00;{'nameRu': 'ИП Айтбенбетова'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};7200.00;7200.00;{'nameRu': 'Товар'}
960940000784/230018/00;{'nameRu': 'ИП Айтбенбетова'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};4700.00;4700.00;{'nameRu': 'Товар'}
960940000784/230017/00;{'nameRu': 'Харченко Геннадий Демьянович'};канцелярские принадлежности;{'nameRu': 'Запрос ценовых предложений'};9490.00;9490.00;{'nameRu': 'Товар'}
