contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060540004665/230104/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Kenpeil (Кенпейл)""'}";Приобретение прочие запасов (переходник );{'nameRu': 'Электронный магазин'};0.00;7889.00;{'nameRu': 'Товар'}
060540004665/230103/00;{'nameRu': 'ИП Белес Зерделиевич'};Приобретение прочие запасы(хозяйственные товары);{'nameRu': 'Электронный магазин'};0.00;6480.00;{'nameRu': 'Товар'}
060540004665/230101/00;"{'nameRu': 'ИП ""Smart House""'}";Приобретение основные средства (веб камера);{'nameRu': 'Электронный магазин'};0.00;126553.28;{'nameRu': 'Товар'}
060540004665/230100/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение прочие запасы (хозяйственные товары );{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;17348.80;{'nameRu': 'Товар'}
060540004665/230099/00;{'nameRu': 'ИП БАЙ'};Приобретение основные средства(инвалидное кресло);{'nameRu': 'Электронный магазин'};0.00;98000.00;{'nameRu': 'Товар'}
060540004665/230098/00;{'nameRu': 'ЖК Уәлихан'};Приобретение прочие запасы;{'nameRu': 'Электронный магазин'};0.00;28398.00;{'nameRu': 'Товар'}
060540004665/230097/00;{'nameRu': 'Даяна К'};Приобретение прочие запасы;{'nameRu': 'Электронный магазин'};0.00;20000.00;{'nameRu': 'Товар'}
060540004665/230096/00;"{'nameRu': 'ИП ""Garant Group""'}";Приобретение  основные средства(шведская стенка);{'nameRu': 'Электронный магазин'};0.00;84800.00;{'nameRu': 'Товар'}
060540004665/230095/00;{'nameRu': 'ИП Нур'};Приобретение  основные средства (телевизор);{'nameRu': 'Электронный магазин'};0.00;145000.00;{'nameRu': 'Товар'}
060540004665/230094/00;{'nameRu': 'ASM'};Приобретение прочие основные средства;{'nameRu': 'Электронный магазин'};0.00;218971.00;{'nameRu': 'Товар'}
060540004665/230093/00;{'nameRu': 'Индивидуальный предприниматель Драпеза Сергей Николаевич'};Приобретение нежилое здание;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21000000.00;{'nameRu': 'Товар'}
060540004665/230092/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Солнечный Казахстан""'}";Приобретение прочие запасы (Кузнечик);{'nameRu': 'Запрос ценовых предложений'};0.00;143360.00;{'nameRu': 'Товар'}
060540004665/230091/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""ОТВЕРТКА.KZ""'}";Приобретение прочие запасы (лопаты);{'nameRu': 'Электронный магазин'};0.00;18500.00;{'nameRu': 'Товар'}
060540004665/230090/00;"{'nameRu': 'ТОО ""БЕК""'}";Приобретение прочие запасы (лопата для снега);{'nameRu': 'Электронный магазин'};0.00;6720.00;{'nameRu': 'Товар'}
060540004665/230088/00;{'nameRu': 'ИП НУРЛАН'};Приобретение прочие запасы (краска);{'nameRu': 'Электронный магазин'};0.00;21000.00;{'nameRu': 'Товар'}
