contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
110540020563/230013/01;"{'nameRu': 'Государственное коммунальное предприятие ""Костанай-Су"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";Услуги по удалению сточных вод (отведение)Услуги по подаче питьевой воды;{'nameRu': 'Из одного источника путем прямого заключения договора'};302560.44;445194.02;{'nameRu': 'Услуга'}
110540020563/230018/01;"{'nameRu': 'ИП ""Академия творчества и спорта"" Друзья""'}";Услуги по профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};3436360.00;5484540.00;{'nameRu': 'Услуга'}
110540020563/230027/01;"{'nameRu': 'ИП ""Академия творчества и спорта"" Друзья""'}";Услуги по профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};1560000.00;4680000.00;{'nameRu': 'Услуга'}
110540020563/230019/02;"{'nameRu': 'ПрК ""Большевичка""'}";Услуги по профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};2378571.43;3552000.00;{'nameRu': 'Услуга'}
110540020563/230014/01;"{'nameRu': 'ТОО ""Горизонт-2012""'}";Услуги по вывозу (сбору) неопасных отходов/имущества/материалов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};23440.45;63007.92;{'nameRu': 'Услуга'}
110540020563/230007/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};287125.77;335759.90;{'nameRu': 'Товар'}
110540020563/230017/01;"{'nameRu': 'КГКП ""Костанайский политехнический высший колледж"" Управления образования акимата Костанайской области'}";Услуги по профессиональному обучению;{'nameRu': 'Договор на услуги государственного образовательного заказа'};4717440.00;4717440.00;{'nameRu': 'Услуга'}
110540020563/230015/01;"{'nameRu': 'ТОО ""Алау-ТВ""'}";Услуги по размещению рекламы/информации на телевидении;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};65417.86;148960.00;{'nameRu': 'Услуга'}
110540020563/230011/01;"{'nameRu': 'РГП на ПХВ ""ИЗПИ""'}";Услуги по сопровождению и технической поддержке информационной системы (обновление базы данных Закон);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};46607.14;104399.99;{'nameRu': 'Услуга'}
110540020563/230010/01;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";Услуги по доступу к Интернету;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};182503.57;408800.00;{'nameRu': 'Услуга'}
