contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970240002412/230056/02;"{'nameRu': 'ТОО ""Алтын Елтай""'}";Работы по изготовлению и установке баннеров для благоустройства в сельском округе Әйет;{'nameRu': 'Запрос ценовых предложений'};299800.00;931880.96;{'nameRu': 'Работа'}
970240002412/230094/00;{'nameRu': 'ИП БОРАМБАЕВ Е.Ж.'};Работа по текущему ремонту автомобильной объездной дороги в селе Әйет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;2345400.00;{'nameRu': 'Работа'}
970240002412/230093/00;{'nameRu': 'РГП на ПХВ «НЦКДА»'};Работы по проведению экспертизы качества работ и материалов по среднему ремонту внутрипоселковых автомобильных дорог села Әйет ул. Южная, ул.40 лет Победы, ул. Западная, ул. Е.Умурзакова, ул. Жабагы- Батыра;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;2404903.25;{'nameRu': 'Работа'}
970240002412/230092/00;{'nameRu': 'ИП Сансызбаева'};Работа по разработке сметных расчетов на средний ремонт внутрипоселковых автомобильных дорог в с. Красносельское;{'nameRu': 'Запрос ценовых предложений'};0.00;633923.50;{'nameRu': 'Работа'}
970240002412/230091/00;"{'nameRu': 'ТОО ""Алтын Елтай""'}";Изготовление, установка и монтаж модульного здания для благоустройства сельского округа Әйет;{'nameRu': 'Запрос ценовых предложений'};0.00;1388800.00;{'nameRu': 'Работа'}
970240002412/230089/00;"{'nameRu': 'ТОО ""RUBICON.KZ""'}";Услуги по поверке вентканала и дымохода;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;15000.00;{'nameRu': 'Услуга'}
970240002412/230088/00;{'nameRu': 'ИП Bereke'};Работа по разработке сметных расчетов на средний ремонт дороги в с. Красносельское по ул. Красносельская, ул. Терешкова, ул. Майлина, ул. Победы (верхний участок), Садовая, Целинная.;{'nameRu': 'Запрос ценовых предложений'};0.00;504000.00;{'nameRu': 'Работа'}
970240002412/230087/00;"{'nameRu': 'ТОО ""ЗемГорСтрой""'}";Средний ремонт внутрипоселковых автомобильных дорог села Әйет района Беимбета Майлина улиц Южная, 40 лет Победы,  Западная,  Е.Умурзакова,  Жабагы- Батыра;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;222643710.24;{'nameRu': 'Работа'}
970240002412/230086/00;{'nameRu': 'Sakura'};Изготовление бланков;{'nameRu': 'Запрос ценовых предложений'};0.00;8000.00;{'nameRu': 'Услуга'}
970240002412/230085/00;"{'nameRu': 'Костанайский филиал АО ""Национальный центр экспертизы и сертификации""'}";Услуги по поверке средств измерений (сигнализатор);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;10080.00;{'nameRu': 'Услуга'}
970240002412/230045/03;"{'nameRu': 'ТОО ""Алтын Елтай""'}";Работы по благоустройству села Әйет - обрезка аварийных деревьев;{'nameRu': 'Запрос ценовых предложений'};514285.71;575999.99;{'nameRu': 'Работа'}
970240002412/230084/00;"{'nameRu': 'ТОО ""Services 2018""'}";Техническое обслуживание фонтана в с. Әйет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;120000.00;{'nameRu': 'Работа'}
970240002412/230083/00;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Техническое обслуживание бегущих строк в с. Әйет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;267850.00;{'nameRu': 'Работа'}
970240002412/230082/00;"{'nameRu': 'ТОО ""Редакция газеты ""Шамшырақ-Маяк""'}";Публикация объявлений в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;299860.00;{'nameRu': 'Услуга'}
970240002412/230081/00;{'nameRu': 'ИП РАИМБЕКОВ'};Пила бензомоторная;{'nameRu': 'Запрос ценовых предложений'};0.00;43000.00;{'nameRu': 'Товар'}
970240002412/230080/00;{'nameRu': 'A&G'};Триммер бензиновый;{'nameRu': 'Запрос ценовых предложений'};0.00;185000.00;{'nameRu': 'Товар'}
970240002412/230072/01;"{'nameRu': 'ТОО ""СтройМонтажКостанай""'}";Замена светильников и проводов сетей уличного освещения в селе Әйет;{'nameRu': 'Запрос ценовых предложений'};0.00;7667783.20;{'nameRu': 'Работа'}
970240002412/230074/01;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Замена светильников и проводов сетей уличного освещения в селе Красносельский;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};4369000.00;4369000.00;{'nameRu': 'Работа'}
970240002412/230073/01;{'nameRu': 'ИП  СНЕГУР  ОЛЕГ  ВЛАДИМИРОВИЧ'};Замена светильников и проводов сетей уличного освещения в селе Оренбургский;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1788000.00;1788000.00;{'nameRu': 'Работа'}
970240002412/230078/00;{'nameRu': 'Sattilik2020'};Услуги по благоустройству и озеленению с.Әйет;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1855000.00;1855000.00;{'nameRu': 'Услуга'}
970240002412/230070/01;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Установка искусственной дорожной неровности для обеспечения функционирования автомобильных дорог в с/о Әйет;{'nameRu': 'Запрос ценовых предложений'};1339285.70;1339285.70;{'nameRu': 'Работа'}
970240002412/230077/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92 (в талонах);{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;225489.00;{'nameRu': 'Товар'}
970240002412/230071/01;"{'nameRu': 'ТОО ""Casper Group""'}";Услуги по озеленению в сельском округе Әйет;{'nameRu': 'Запрос ценовых предложений'};0.00;4907952.00;{'nameRu': 'Услуга'}
970240002412/230076/00;{'nameRu': 'Ald group'};Работы по изготовлению тактильной продукции;{'nameRu': 'Запрос ценовых предложений'};0.00;60977.28;{'nameRu': 'Работа'}
970240002412/230075/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";Бумага А4;{'nameRu': 'Запрос ценовых предложений'};0.00;80640.00;{'nameRu': 'Товар'}
