contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
980940001042/230012/00;"{'nameRu': 'ИП ""Грудцына Л.С.""'}";Работы по изготовлению стендов/табличек/надписей;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;68000.00;{'nameRu': 'Работа'}
980940001042/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";Приобретение бензина марки АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;280500.00;{'nameRu': 'Товар'}
980940001042/230010/00;"{'nameRu': 'Индивидуальный  предприниматель ""ДАНИАЛ""'}";Картридждерді толтыру бойынша қызметтер;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;80000.00;{'nameRu': 'Услуга'}
980940001042/230009/00;"{'nameRu': 'ТОО ""CIFRTECH""'}";системный блок;{'nameRu': 'Конкурс с предварительным квалификационным отбором'};0.00;258720.00;{'nameRu': 'Товар'}
980940001042/230008/00;"{'nameRu': 'ТОО ""Улан-C""'}";Услуги по холодному водоснабжению с использованием систем централизованного водоснабжения;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;19000.00;{'nameRu': 'Услуга'}
980940001042/230007/00;{'nameRu': 'ИП Аубакиров'};Генератор для легкового автомобиля ВАЗ 21214;{'nameRu': 'Запрос ценовых предложений'};0.00;33400.00;{'nameRu': 'Товар'}
980940001042/230006/00;"{'nameRu': 'Костанайский областной филиал №229900 Акционерного общества ""Народный сберегательный банк Казахстана""'}";Услуги банков по перечислению/переводу денежных средств;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;47000.00;{'nameRu': 'Услуга'}
980940001042/230005/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2023 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;36062.00;{'nameRu': 'Услуга'}
980940001042/230004/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";подписка на периодические издания на 2023 год;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;7500.00;{'nameRu': 'Услуга'}
980940001042/230003/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";электроснабжение;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;523479.94;{'nameRu': 'Товар'}
980940001042/230002/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;502000.00;{'nameRu': 'Услуга'}
980940001042/230001/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;95000.00;{'nameRu': 'Услуга'}
