contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
950340000592/230031/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление багетных рамок А4;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;28000.00;{'nameRu': 'Услуга'}
950340000592/230028/01;"{'nameRu': 'ТОО ""Газета ""Наш Костанай""'}";Услуги СМИ;{'nameRu': 'Запрос ценовых предложений'};0.00;867325.76;{'nameRu': 'Услуга'}
950340000592/230030/00;"{'nameRu': 'ТОО ""Центрум""'}";Изготовление таблички для руководителя;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;8400.00;{'nameRu': 'Работа'}
950340000592/230029/00;"{'nameRu': 'ИП ""ИРГАСИМОВА АСЕМГУЛЬ МАРАТОВНА""'}";Услуга по печати бланков писем и приказов;{'nameRu': 'Запрос ценовых предложений'};0.00;7035.00;{'nameRu': 'Услуга'}
950340000592/230028/00;"{'nameRu': 'ТОО ""Газета ""Наш Костанай""'}";услуги по публикациям в СМИ;{'nameRu': 'Запрос ценовых предложений'};0.00;640416.00;{'nameRu': 'Услуга'}
950340000592/230027/00;{'nameRu': 'ИП КАКОРА НАТАЛЬЯ АНАТОЛЬЕВНА'};услуги шиномонтажа;{'nameRu': 'Запрос ценовых предложений'};0.00;41000.00;{'nameRu': 'Услуга'}
950340000592/230026/00;"{'nameRu': 'ИП ""ДОСТАНОВА БОТАГОЗ""'}";Аптечка автомобильная;{'nameRu': 'Электронный магазин'};0.00;2800.00;{'nameRu': 'Товар'}
950340000592/230025/00;"{'nameRu': 'МОО ""ЕЛ ЕРТЕҢІ""'}";проведение мероприятий в рамках проекта развития языков;{'nameRu': 'Закупка по государственному социальному заказу'};0.00;1530000.00;{'nameRu': 'Услуга'}
950340000592/230024/00;"{'nameRu': 'АО ""СК ""Евразия""'}";Страхование авто;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;32057.88;{'nameRu': 'Услуга'}
950340000592/230023/00;"{'nameRu': 'ИП ""Ерсайын""'}";работа по установке железной двери;{'nameRu': 'Запрос ценовых предложений'};0.00;278000.00;{'nameRu': 'Работа'}
950340000592/230022/00;"{'nameRu': 'ТОО ""Мунай Трейд kst""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;430486.56;{'nameRu': 'Товар'}
950340000592/230021/00;"{'nameRu': 'ТОО ""PROFI SOFT""'}";Услуги по обновлению ИТС;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;110000.00;{'nameRu': 'Услуга'}
950340000592/230020/00;{'nameRu': 'ИП Shabyt'};Проведение городских мероприятий;{'nameRu': 'Запрос ценовых предложений'};0.00;1000000.00;{'nameRu': 'Услуга'}
950340000592/230019/00;{'nameRu': 'ИП КУНЦ ЕВГЕНИЙ АЛЕКСАНДРОВИЧ'};Услуга по заправке картриджа;{'nameRu': 'Запрос ценовых предложений'};0.00;53000.00;{'nameRu': 'Услуга'}
950340000592/230018/00;"{'nameRu': 'ТОО ""Intelect""'}";Обслуживание СКУД;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;180000.00;{'nameRu': 'Услуга'}
950340000592/230017/00;"{'nameRu': 'ТОО ""Газета ""Наш Костанай""'}";услуга по объявлению в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;66416.00;{'nameRu': 'Услуга'}
950340000592/230016/00;"{'nameRu': 'ТОО ""Редакция газеты ""Қостанай таңы""'}";Проект интеграция со СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};356000.00;1395520.00;{'nameRu': 'Услуга'}
950340000592/230015/00;{'nameRu': 'ИП Shabyt'};городской конкурс;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;200000.00;{'nameRu': 'Услуга'}
950340000592/230014/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуга прямой связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;84000.00;{'nameRu': 'Услуга'}
950340000592/230013/00;{'nameRu': 'ИП Родничок'};файл для бумаг;{'nameRu': 'Электронный магазин'};0.00;12198.00;{'nameRu': 'Товар'}
950340000592/230012/00;{'nameRu': 'ИП Shatunova'};тряпка для автомобиля;{'nameRu': 'Электронный магазин'};0.00;1230.00;{'nameRu': 'Товар'}
950340000592/230011/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";конверты бумажные;{'nameRu': 'Электронный магазин'};0.00;6608.00;{'nameRu': 'Товар'}
950340000592/230010/00;{'nameRu': 'VAVILON'};клей карандаш;{'nameRu': 'Электронный магазин'};0.00;2795.00;{'nameRu': 'Товар'}
950340000592/230009/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KAZOPTICLINK""'}";Услуги по доступу к интернету;{'nameRu': 'Запрос ценовых предложений'};0.00;377440.00;{'nameRu': 'Услуга'}
950340000592/230008/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга связи;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;21666.68;{'nameRu': 'Услуга'}
950340000592/230007/00;"{'nameRu': 'Государственное коммунальное предприятие ""Костанай-Су"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";холодная вода и канализация;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;55237.58;{'nameRu': 'Услуга'}
950340000592/230006/00;{'nameRu': 'ИП ПЕРЦЕВ М.Ю.'};работа по ремонту автомобиля;{'nameRu': 'Запрос ценовых предложений'};177000.00;177000.00;{'nameRu': 'Работа'}
950340000592/230005/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуга по доступу к интернету и связи;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;141832.36;{'nameRu': 'Услуга'}
950340000592/230004/00;"{'nameRu': 'ТОО ""Казах Кенсе""'}";бумага для офиса;{'nameRu': 'Электронный магазин'};129120.00;144614.40;{'nameRu': 'Товар'}
950340000592/230003/00;"{'nameRu': 'ГКП ""Костанайская теплоэнергетическая компания"" акимата города Костаная государственного учреждения ""Отдел жилищно-коммунального хозяйства, пассажирского транспорта и автомобильных дорог акимата города Костаная""'}";отопление;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;785444.89;{'nameRu': 'Услуга'}
950340000592/230002/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-КАЗ.Бюджет&quot; (Бюджетная заявка)";{'nameRu': 'Из одного источника путем прямого заключения договора'};171964.29;256800.00;{'nameRu': 'Услуга'}
950340000592/230001/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;92467.20;{'nameRu': 'Товар'}
