contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
000340001602/230105/00;"{'nameRu': 'ТОО ""ПК ""Аят""'}";Услуга почасового использования ледового корта и помещения под сухие тренировки;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;4665000.00;{'nameRu': 'Услуга'}
000340001602/230104/00;{'nameRu': 'ИП АЛЬМУХАМБЕТОВ А К'};Мяч футбольный, размер 5;{'nameRu': 'Электронный магазин'};0.00;178000.00;{'nameRu': 'Товар'}
000340001602/230103/00;{'nameRu': 'ИП АЛЬМУХАМБЕТОВ А К'};Мяч футбольный, размер 4;{'nameRu': 'Электронный магазин'};0.00;201900.00;{'nameRu': 'Товар'}
000340001602/230102/00;"{'nameRu': 'ТОО ""NKsport""'}";Конькобежные коньки;{'nameRu': 'Электронный магазин'};0.00;1599999.97;{'nameRu': 'Товар'}
000340001602/230101/00;"{'nameRu': 'ТОО ""NKsport""'}";Конькобежные коньки;{'nameRu': 'Электронный магазин'};0.00;579994.24;{'nameRu': 'Товар'}
000340001602/230100/00;"{'nameRu': 'ИП""Байдильдинова А.Т""'}";Нитки для прошивки докуметов;{'nameRu': 'Запрос ценовых предложений'};0.00;14250.00;{'nameRu': 'Товар'}
000340001602/230099/00;"{'nameRu': 'ТОО ""Нур-Тех-Групп""'}";Техническое обследование здания c выдачей экспертного заключения;{'nameRu': 'Запрос ценовых предложений'};0.00;123000.00;{'nameRu': 'Работа'}
000340001602/230001/01;"{'nameRu': 'ТОО ""Рудненская ЭнергоКомпания""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};231437.50;340000.00;{'nameRu': 'Услуга'}
000340001602/230004/01;"{'nameRu': 'ТОО ""РВ""'}";Услуги по подаче воды по магистральным трубопроводам и распределительным сетям (питьевая вода) и услуги по отводу и очистке сточных вод;{'nameRu': 'Из одного источника путем прямого заключения договора'};156280.03;277600.00;{'nameRu': 'Услуга'}
000340001602/230098/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Обслуживание программного продукта &quot;Парус-Каз.Бюджет&quot; ( Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60684.00;{'nameRu': 'Услуга'}
000340001602/230097/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Парус-КАЗ""'}";"Установка программного продукта &quot;Парус-Каз.Бюджет&quot; ( Тарификация)";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;150000.00;{'nameRu': 'Услуга'}
000340001602/230096/00;{'nameRu': 'АХМЕТОВ АЙДАР'};Услуга почасового использования спортивного зала для футбола;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3000000.00;3000000.00;{'nameRu': 'Услуга'}
000340001602/230095/00;{'nameRu': 'PODIUM'};Приобретение бытовой химии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};7600.00;7600.00;{'nameRu': 'Товар'}
000340001602/230094/00;"{'nameRu': 'Негосударственное учреждение физической культуры и спорта ""Нептун""'}";Услуга почасового использования бассейна;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};3071250.00;12652500.00;{'nameRu': 'Услуга'}
000340001602/230093/00;"{'nameRu': 'ТОО ""СтройРемСервис KZ""'}";Текущий ремонт кровли здания КГУ «Рудненская городская детско – юношеская спортивная школа № 1» Управления физической культуры и спорта акимата Костанайской области;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};1350000.00;1350000.00;{'nameRu': 'Работа'}
000340001602/230092/00;"{'nameRu': 'КГП ""Рудненская городская многопрофильная больница"" Управления здравоохранения акимата Костанайской области'}";Услуги по медицинскому осмотру работников;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;76690.00;{'nameRu': 'Услуга'}
000340001602/230091/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};5480.00;6137.60;{'nameRu': 'Товар'}
000340001602/230090/00;{'nameRu': 'Incom'};Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};6425.00;6425.00;{'nameRu': 'Товар'}
000340001602/230089/00;"{'nameRu': 'ИП ""Барыс""'}";Демонтаж и монтаж системы отопление (согласно дефектного акта и сметный документаций);{'nameRu': 'Запрос ценовых предложений'};0.00;850000.00;{'nameRu': 'Работа'}
000340001602/230088/00;"{'nameRu': 'ИП""Усюкевич А.С.""'}";Приобретение бытовой химии;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};9400.00;9400.00;{'nameRu': 'Товар'}
000340001602/230087/00;{'nameRu': 'ИП Масюк А.Н'};Услуги почасового использования тренажерного зала для пауэрлифтинга;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};224000.00;1403000.00;{'nameRu': 'Услуга'}
000340001602/230086/00;"{'nameRu': 'ТОО ""ТУЛПАР технологии""'}";Услуга по замене амортизаторов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};57850.00;64792.00;{'nameRu': 'Услуга'}
000340001602/230085/00;"{'nameRu': 'ОО ""Молодежный спортивный клуб ""Горняк""'}";Услуги почасового использования спортивного зала для футбола в пгт Качар;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};694425.00;3410400.00;{'nameRu': 'Услуга'}
000340001602/230084/00;"{'nameRu': 'ИП ""УНАЕВ Т. Ж.""'}";Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};13000.00;13000.00;{'nameRu': 'Товар'}
000340001602/230083/00;{'nameRu': 'КАНАПИН АБДИНУР'};Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};11472.00;11472.00;{'nameRu': 'Товар'}
000340001602/230082/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""БАРС-2018""'}";Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};9425.00;10556.00;{'nameRu': 'Товар'}
000340001602/230081/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Dias Profit""'}";Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};1900.00;2128.00;{'nameRu': 'Товар'}
000340001602/230080/00;"{'nameRu': 'ТОО ""СКАЖ и М""'}";Приобретение бытовой химии;{'nameRu': 'Запрос ценовых предложений'};7000.00;7840.00;{'nameRu': 'Товар'}
000340001602/230079/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Elite Tender Management""'}";Услуга почасового использования спортивного зала для футбола;{'nameRu': 'Запрос ценовых предложений'};0.00;5760000.00;{'nameRu': 'Услуга'}
000340001602/230078/00;"{'nameRu': 'ТОО ""SKA Technologies""'}";Услуга почасового использования спортивного зала для футбола;{'nameRu': 'Запрос ценовых предложений'};0.00;5711921.00;{'nameRu': 'Услуга'}
