contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
050140005290/230034/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;6900.00;{'nameRu': 'Услуга'}
050140005290/230033/00;"{'nameRu': 'ТОО ""Братья""'}";Работы по установке линий уличного освещения в селе Первомайское, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;3582880.00;{'nameRu': 'Работа'}
050140005290/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";"Услуги по обучению на тему &quot;Налоговые и неналоговые поступления в бухгалтерском учете государственных учреждений&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;70000.00;{'nameRu': 'Услуга'}
050140005290/230031/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""KOGAL-BULAK""'}";Замена лампы с ДРЛ на светодиодное освещение,согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;235200.00;{'nameRu': 'Работа'}
050140005290/230030/00;{'nameRu': 'Korkem Print'};Разработка дизайна и печать баннера, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;45600.00;{'nameRu': 'Работа'}
050140005290/230029/00;"{'nameRu': 'Индивидуальный предприниматель ""ХРАМОВА ЛЮДМИЛА НИКОЛАЕВНА""'}";Услуги по техническому обслуживанию автотранспорта/специальной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;255000.00;{'nameRu': 'Услуга'}
050140005290/230001/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;1057942.01;{'nameRu': 'Товар'}
050140005290/230028/00;"{'nameRu': 'ИП ""СТАТУС""'}";Работы по обеспечению энергоэффективного освещения (установка/модернизация/замена осветительного оборудования на объекте заказчика), согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;3000000.00;{'nameRu': 'Работа'}
050140005290/230027/00;"{'nameRu': 'ИП ""СТАТУС""'}";Работы по обеспечению энергоэффективного освещения (установка/модернизация/замена осветительного оборудования на объекте заказчика), согласно  технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;3000000.00;{'nameRu': 'Работа'}
050140005290/230026/01;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Расторжение договора по электроэнергии по соглашению сторон;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;607999.81;{'nameRu': 'Товар'}
050140005290/230026/00;"{'nameRu': 'ТОО ""Костанайский ЭнергоЦентр""'}";Электроэнергия;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;607999.81;{'nameRu': 'Товар'}
050140005290/230025/00;{'nameRu': 'ИП ШАХ'};Работы по ремонту/благоустройству территории, согласно технической спецификации;{'nameRu': 'Запрос ценовых предложений'};0.00;159000.00;{'nameRu': 'Работа'}
050140005290/230024/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием АИ-92, в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};274540.18;307485.00;{'nameRu': 'Товар'}
050140005290/230023/00;{'nameRu': 'Poligraff'};Разработка дизайна и печать баннера;{'nameRu': 'Запрос ценовых предложений'};0.00;21500.00;{'nameRu': 'Работа'}
050140005290/230022/00;"{'nameRu': 'АО ""Страховая Компания ""Сентрас Иншуранс""'}";Страхование автотранспорта;{'nameRu': 'Запрос ценовых предложений'};0.00;25646.00;{'nameRu': 'Услуга'}
050140005290/230021/00;"{'nameRu': 'Индивидуальный предприниматель ""ХРАМОВА ЛЮДМИЛА НИКОЛАЕВНА""'}";Услуги по техническому обслуживанию автотранспорта/специальной техники;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};98500.00;175000.00;{'nameRu': 'Услуга'}
050140005290/230020/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Оценочная Компания ""ФениксКоммерц""""'}";Услуги по оценке транспортного средства ГАЗ 322131-95;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;20000.00;{'nameRu': 'Услуга'}
050140005290/230019/00;"{'nameRu': 'ИП"" ТебенбаевЖумабек Кабдуллович ""'}";Работы по ремонту/благоустройству территории, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;148000.00;{'nameRu': 'Работа'}
050140005290/230018/00;"{'nameRu': 'индивидуальный предприниматель ""Смоляр Любовь Анатольевна""'}";Канцелярские товары, согласно технической спецификации;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};17230.00;17230.00;{'nameRu': 'Товар'}
050140005290/230017/00;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};41400.00;50025.00;{'nameRu': 'Услуга'}
050140005290/230003/01;"{'nameRu': 'АО ""Информационно-учетный центр""'}";Услуги по обеспечению бесперебойного доступа к данным реестра государственного имущества;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;50025.00;{'nameRu': 'Услуга'}
050140005290/230015/00;"{'nameRu': 'ТОО ""RA13""'}";Ноутбук;{'nameRu': 'Запрос ценовых предложений'};221000.00;221000.00;{'nameRu': 'Товар'}
050140005290/230014/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Научно-производственное объединение""АКСОН""'}";Услуги по продлению антивирусной программы;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};23400.00;26208.00;{'nameRu': 'Услуга'}
050140005290/230013/00;{'nameRu': 'KLEVER'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};21800.00;21800.00;{'nameRu': 'Товар'}
050140005290/230012/00;{'nameRu': 'ХАНГЕЛДІ'};канцелярские товары;{'nameRu': 'Запрос ценовых предложений'};0.00;6500.00;{'nameRu': 'Товар'}
050140005290/230011/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин для двигателей с искровым зажиганием АИ-92, в талонах;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};250446.43;280500.00;{'nameRu': 'Товар'}
050140005290/230010/00;{'nameRu': 'ИП Мауленова'};Бумага для офисного оборудования, формат А4;{'nameRu': 'Запрос ценовых предложений'};0.00;31176.00;{'nameRu': 'Товар'}
050140005290/230009/00;"{'nameRu': 'ТОО ""Ауле-Би""'}";теплоэнергия в арендованном помещении;{'nameRu': 'Из одного источника путем прямого заключения договора'};60420.00;140980.00;{'nameRu': 'Услуга'}
050140005290/230008/00;"{'nameRu': 'ТОО ""Ауле-Би""'}";электроэнергия в арендованном помещении;{'nameRu': 'Из одного источника путем прямого заключения договора'};42012.00;72020.00;{'nameRu': 'Услуга'}
050140005290/230007/00;"{'nameRu': 'ТОО ""Ауле-Би""'}";Аренда административных/офисных помещений;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;25440.00;{'nameRu': 'Услуга'}
050140005290/230006/00;"{'nameRu': 'АО ""Казахтелеком""'}";услуги доступа к сети интернет;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;376560.00;{'nameRu': 'Услуга'}
