contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
970240001663/230067/00;{'nameRu': 'ИП Бектасов'};"Комплект для использования приложения информационной системы - &quot;Единый реестр административных правонарушений&quot;";{'nameRu': 'Запрос ценовых предложений'};0.00;221400.00;{'nameRu': 'Товар'}
970240001663/230066/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""Учебный центр ""SGK KZ""'}";Услуги по обеспечению участия в мероприятиях;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;50000.00;{'nameRu': 'Услуга'}
970240001663/230065/00;"{'nameRu': 'ТОО ""Kst trade""'}";Бензин АИ-92;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;159892.20;{'nameRu': 'Товар'}
970240001663/230064/00;{'nameRu': 'ИП Батыр'};Установка дополнительного оборудования для функционирования камер видео наблюдения в с.Юбилейное;{'nameRu': 'Запрос ценовых предложений'};0.00;205777.00;{'nameRu': 'Работа'}
970240001663/230063/00;{'nameRu': 'ПЕРЕТРУХИН ИЛЬЯ ВЛАДИМИРОВИЧ'};Установка антивируса;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;43000.00;{'nameRu': 'Услуга'}
970240001663/230062/00;"{'nameRu': 'ТОО ""Редакция газеты ""Шамшырақ-Маяк""'}";Публикация в СМИ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;140940.00;{'nameRu': 'Услуга'}
970240001663/230061/00;{'nameRu': 'ИП Баярстанова Г.Р.'};Изготовление и установка Баннера в селе Береговое;{'nameRu': 'Запрос ценовых предложений'};0.00;22800.00;{'nameRu': 'Услуга'}
970240001663/230060/00;{'nameRu': 'ИП Мухамедов Г.Б.'};Уголь;{'nameRu': 'Запрос ценовых предложений'};0.00;380000.00;{'nameRu': 'Товар'}
970240001663/230059/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготоволение идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;17926.68;{'nameRu': 'Работа'}
970240001663/230058/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Изготовление идентификационного документа на земельный участок;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;15453.72;{'nameRu': 'Работа'}
970240001663/230057/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой (оценочной) стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;21987.53;{'nameRu': 'Работа'}
970240001663/230056/00;{'nameRu': 'Некоммерческое акционерное общество «Государственная корпорация «Правительство для граждан»'};Определение кадастровой (оценочной) стоимости земельного участка;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;24186.28;{'nameRu': 'Работа'}
