contractNumberSys;Supplier;descriptionRu;FaktTradeMethods;faktSum;contractSumWnds;RefSubjectType
060440008555/230042/01;"{'nameRu': 'ТОО ""Бизнес школа DG""'}";расторгнуть договор по соглашению сторон;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60000.00;{'nameRu': 'Услуга'}
060440008555/230042/00;"{'nameRu': 'ТОО ""Бизнес школа DG""'}";семинар;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;60000.00;{'nameRu': 'Услуга'}
060440008555/230041/00;"{'nameRu': 'ТОО ""Samruk Tekstil""'}";Флаг РК;{'nameRu': 'Запрос ценовых предложений'};55740.00;62428.80;{'nameRu': 'Товар'}
060440008555/230040/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по предоставлению онлайн видионаблюдения для передачи информации в ЦОУ;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;275011.52;{'nameRu': 'Услуга'}
060440008555/230039/00;"{'nameRu': 'ИП ""Каспий""'}";Цемент общестроительный;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;30000.00;{'nameRu': 'Товар'}
060440008555/230038/00;{'nameRu': 'ИП Нармагамбетова'};щетка для побелки;{'nameRu': 'Запрос ценовых предложений'};0.00;8900.00;{'nameRu': 'Товар'}
060440008555/230037/00;"{'nameRu': 'ИП ""Каспий""'}";эмульсия для побелка стен и потолков;{'nameRu': 'Запрос ценовых предложений'};0.00;89400.00;{'nameRu': 'Товар'}
060440008555/230036/00;{'nameRu': 'Партнер'};краска, кисть;{'nameRu': 'Запрос ценовых предложений'};0.00;139000.00;{'nameRu': 'Товар'}
060440008555/230035/00;{'nameRu': 'ИП Диас'};стулчики детские;{'nameRu': 'Запрос ценовых предложений'};0.00;126000.00;{'nameRu': 'Товар'}
060440008555/230034/00;"{'nameRu': 'У-е ""Таразское учебно-производственное предприятие общественного объединения ""Казахстанское общество глухих""'}";полотенца;{'nameRu': 'Запрос ценовых предложений'};122400.00;122400.00;{'nameRu': 'Товар'}
060440008555/230033/00;"{'nameRu': 'АО ""Казахтелеком""'}";Телефонная услуга прямая горячая линия;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;28931.84;{'nameRu': 'Услуга'}
060440008555/230032/00;"{'nameRu': 'Товарищество с ограниченной ответственностью ""МастерСофт""'}";Информационно технологическое соправождение (ИТС)Казахстан Бюджет Проф и Обслуживание программного продукта 1С Предприятие 8 на 10 месяцев;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;290000.00;{'nameRu': 'Услуга'}
060440008555/230031/00;{'nameRu': 'AKAZHAN'};Ковры для детского сада;{'nameRu': 'Запрос ценовых предложений'};132000.00;132000.00;{'nameRu': 'Товар'}
060440008555/230030/00;{'nameRu': 'AKAZHAN'};Ковры для детского сада;{'nameRu': 'Запрос ценовых предложений'};55555.00;55555.00;{'nameRu': 'Товар'}
060440008555/230029/00;"{'nameRu': 'ОО ""Общество инвалидов ""Самғау-Биік""'}";Тряпка для мытья полов;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};80000.00;89600.00;{'nameRu': 'Товар'}
060440008555/230028/00;"{'nameRu': 'Костанайский ОФ АО ""Казпочта""'}";Услуги банков по предоставлению доступа к системе банк-клиент;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};0.00;450000.00;{'nameRu': 'Услуга'}
060440008555/230027/00;{'nameRu': 'ИП Webman Studio'};"Услуги по сервисному обслуживанию программы для ЭВМ &quot;Платформа виртуальной приемной Комек&quot;";{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;96600.00;{'nameRu': 'Услуга'}
060440008555/230026/00;{'nameRu': 'ИП Акышева Ж Ж'};ТБО;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};88364.00;88364.00;{'nameRu': 'Услуга'}
060440008555/230025/00;{'nameRu': 'Theia Com'};Услуги по сопровождению и технической поддержке;{'nameRu': 'Запрос ценовых предложений'};0.00;197000.00;{'nameRu': 'Услуга'}
060440008555/230024/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";медикоменты;{'nameRu': 'Из одного источника по несостоявшимся закупкам'};64160.00;64160.00;{'nameRu': 'Товар'}
060440008555/230023/00;"{'nameRu': 'АО ""Национальные информационные технологии""'}";Доменное;{'nameRu': 'Из одного источника путем прямого заключения договора'};7321.43;8200.00;{'nameRu': 'Услуга'}
060440008555/230022/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуга энергоснабжение;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;900000.64;{'nameRu': 'Услуга'}
060440008555/230021/00;{'nameRu': 'ИП Диас'};мыло туалетное, твердое 200 гр;{'nameRu': 'Запрос ценовых предложений'};33500.00;33500.00;{'nameRu': 'Товар'}
060440008555/230020/00;{'nameRu': 'ИП Байназаров'};мыло хозяйственное, твердое 200 гр;{'nameRu': 'Запрос ценовых предложений'};50000.00;50000.00;{'nameRu': 'Товар'}
060440008555/230019/00;"{'nameRu': 'ИП ""Феникс""'}";для мытья посуды, порошок Комет;{'nameRu': 'Запрос ценовых предложений'};41800.00;41800.00;{'nameRu': 'Товар'}
060440008555/230018/00;{'nameRu': 'БАЙЖАНОВА ГУЛЬМИРА'};"Средство моющее для чистки труб, жидкость ;Крот";{'nameRu': 'Запрос ценовых предложений'};30000.00;30000.00;{'nameRu': 'Товар'}
060440008555/230017/00;"{'nameRu': 'ТОО ""LR-Med""'}";Дезактив хлор;{'nameRu': 'Запрос ценовых предложений'};72000.00;80640.00;{'nameRu': 'Товар'}
060440008555/230016/00;{'nameRu': 'ИП TRADE'};моющее средство;{'nameRu': 'Запрос ценовых предложений'};0.00;189050.00;{'nameRu': 'Товар'}
060440008555/230015/00;"{'nameRu': 'ТОО ""ДД Ука 2011""'}";медикоменты;{'nameRu': 'Запрос ценовых предложений'};2100.00;2100.00;{'nameRu': 'Товар'}
060440008555/230014/00;"{'nameRu': 'КГП ""Костанайюжэлектросервис"" Управления энергетики и жилищно-коммунального хозяйства акимата Костанайской области""'}";Услуги по общему энергоснабжению;{'nameRu': 'Из одного источника путем прямого заключения договора'};0.00;900000.64;{'nameRu': 'Услуга'}
060440008555/230013/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги местной телефонной связи;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;42000.00;{'nameRu': 'Услуга'}
060440008555/230012/00;"{'nameRu': 'АО ""Казахтелеком""'}";Услуги по доступу к Интернету;{'nameRu': 'Второй этап конкурса с использованием рамочного соглашения'};0.00;468000.00;{'nameRu': 'Услуга'}
